Total de registros,5826,,,
Id STV,Id Flujo,Etiqueta,Estatus,Fecha de consulta
505,505,C2C-ASTURI-505-505-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
506,506,C2C-ASTURI-506-506-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
507,507,C2C-ASTURI-507-507-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
508,508,C2C-ASTURI-508-508-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
509,509,C2C-ASTURI-509-509-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
511,511,C2C-ASTURI-511-511-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
512,512,C2C-ASTURI-512-512-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
513,513,C2C-ASTURI-513-513-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
515,515,C2C-ASTURI-515-515-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
516,516,C2C-ASTURI-516-516-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
754,754,C2C-ROMA-754-754-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
755,755,C2C-ROMA-755-755-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
774,774,C2C-ROMA-774-774-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
782,782,C2C-ROMA-782-782-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
787,787,C2C-ROMA-787-787-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
792,792,C2C-ROMA-792-792-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
807,807,C2C-ROMA-807-807-PTZ-20M,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:24
851,851,C2C-BUENAV-851-851-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
869,869,C2C-ASTURI-869-869-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
872,872,C2C-ROMA-872-872-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
893,893,C2C-ROMA-893-893-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
951,951,C2C-CENTRO-951-951-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
952,952,C2C-MORELO-952-952-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1320,1320,C2C-CENTRO-1320-1320-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1321,1321,C2C-TLATEL-1321-1321-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1322,1322,C2C-TLATEL-1322-1322-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1323,1323,C2C-TLATEL-1323-1323-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1326,1326,C2C-BUENAV-1326-1326-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1327,1327,C2C-BUENAV-1327-1327-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1338,1338,C2C-CENTRO-1338-1338-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1340,1340,C2C-CENTRO-1340-1340-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1343,1343,C2C-ANGEL-1343-1343-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1344,1344,C2C-ALAMED-1344-1344-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1345,1345,C2C-CENTRO-1345-1345-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1346,1346,C2C-ALAMED-1346-1346-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1348,1348,C2C-ANGEL-1348-1348-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1353,1353,C2C-ROMA-1353-1353-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1354,1354,C2C-ALAMED-1354-1354-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1355,1355,C2C-ROMA-1355-1355-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1356,1356,C2C-ROMA-1356-1356-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1357,1357,C2C-ROMA-1357-1357-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1358,1358,C2C-ROMA-1358-1358-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1359,1359,C2C-ROMA-1359-1359-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1360,1360,C2C-ASTURI-1360-1360-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1361,1361,C2C-ALAMED-1361-1361-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1362,1362,C2C-ASTURI-1362-1362-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1363,1363,C2C-ALAMED-1363-1363-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1365,1365,C2C-ASTURI-1365-1365-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1368,1368,C2C-ASTURI-1368-1368-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1663,1663,C2C-BUENAV-1663-1663-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1665,1665,C2C-TLATEL-1665-1665-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1667,1667,C2C-CENTRO-1667-1667-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1671,1671,C2C-ALAMED-1671-1671-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
1733,1733,C2C-TLATEL-1733-1733-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:24
2184,2184,C2C-ALAMED-2184-2184-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2185,2185,C2C-ALAMED-2185-2185-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2186,2186,C2C-ALAMED-2186-2186-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2187,2187,C2C-ALAMED-2187-2187-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2188,2188,C2C-ALAMED-2188-2188-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2190,2190,C2C-ALAMED-2190-2190-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2191,2191,C2C-CENTRO-2191-2191-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2192,2192,C2C-ROMA-2192-2192-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2193,2193,C2C-ASTURI-2193-2193-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2194,2194,C2C-ALAMED-2194-2194-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2195,2195,C2C-CENTRO-2195-2195-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2196,2196,C2C-ALAMED-2196-2196-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:24
2198,2198,C2C-ALAMED-2198-2198-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2199,2199,C2C-BUENAV-2199-2199-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2200,2200,C2C-ROMA-2200-2200-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2201,2201,C2C-ALAMED-2201-2201-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2202,2202,C2C-ALAMED-2202-2202-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:24
2203,2203,C2C-ALAMED-2203-2203-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2204,2204,C2C-CENTRO-2204-2204-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2205,2205,C2C-ROMA-2205-2205-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2206,2206,C2C-ALAMED-2206-2206-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2207,2207,C2C-ALAMED-2207-2207-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2208,2208,C2C-CENTRO-2208-2208-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2209,2209,C2C-ALAMED-2209-2209-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2210,2210,C2C-TLATEL-2210-2210-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2211,2211,C2C-CENTRO-2211-2211-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2212,2212,C2C-ALAMED-2212-2212-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2213,2213,C2C-BUENAV-2213-2213-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2214,2214,C2C-ALAMED-2214-2214-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2215,2215,C2C-ALAMED-2215-2215-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2216,2216,C2C-ALAMED-2216-2216-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2217,2217,C2C-ALAMED-2217-2217-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2218,2218,C2C-ALAMED-2218-2218-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2219,2219,C2C-ALAMED-2219-2219-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2220,2220,C2C-BUENAV-2220-2220-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2221,2221,C2C-ASTURI-2221-2221-PTZ-20M,Cámara con señal-Cámara grabando,04/12/2025 09:24
2223,2223,C2C-ASTURI-2223-2223-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2224,2224,C2C-MORELO-2224-2224-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2225,2225,C2C-ASTURI-2225-2225-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2226,2226,C2C-ROMA-2226-2226-PTZ-20M,Cámara con señal-Cámara grabando,04/12/2025 09:24
2227,2227,C2C-ASTURI-2227-2227-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2228,2228,C2C-ASTURI-2228-2228-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2229,2229,C2C-ASTURI-2229-2229-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2230,2230,C2C-ASTURI-2230-2230-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2231,2231,C2C-ASTURI-2231-2231-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2232,2232,C2C-MORELO-2232-2232-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2234,2234,C2C-BUENAV-2234-2234-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2235,2235,C2C-ASTURI-2235-2235-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2236,2236,C2C-ASTURI-2236-2236-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2237,2237,C2C-ASTURI-2237-2237-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2238,2238,C2C-ASTURI-2238-2238-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2239,2239,C2C-ASTURI-2239-2239-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2242,2242,C2C-ASTURI-2242-2242-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2243,2243,C2C-MORELO-2243-2243-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2244,2244,C2C-MORELO-2244-2244-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2245,2245,C2C-ASTURI-2245-2245-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2246,2246,C2C-ASTURI-2246-2246-PTZ-20M,Cámara con señal-Cámara grabando,04/12/2025 09:24
2247,2247,C2C-MORELO-2247-2247-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2249,2249,C2C-ASTURI-2249-2249-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2250,2250,C2C-ASTURI-2250-2250-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2251,2251,C2C-ASTURI-2251-2251-PTZ-20M,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:24
2252,2252,C2C-ALAMED-2252-2252-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2253,2253,C2C-ASTURI-2253-2253-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2254,2254,C2C-ASTURI-2254-2254-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2255,2255,C2C-MORELO-2255-2255-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2256,2256,C2C-ASTURI-2256-2256-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2257,2257,C2C-ROMA-2257-2257-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2258,2258,C2C-ASTURI-2258-2258-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2259,2259,C2C-ASTURI-2259-2259-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2262,2262,C2C-ASTURI-2262-2262-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2263,2263,C2C-ASTURI-2263-2263-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2264,2264,C2C-ASTURI-2264-2264-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2265,2265,C2C-ASTURI-2265-2265-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2266,2266,C2C-ASTURI-2266-2266-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2267,2267,C2C-ASTURI-2267-2267-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2268,2268,C2C-ASTURI-2268-2268-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2269,2269,C2C-ASTURI-2269-2269-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2270,2270,C2C-ASTURI-2270-2270-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2271,2271,C2C-ASTURI-2271-2271-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2272,2272,C2C-ASTURI-2272-2272-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2273,2273,C2C-ASTURI-2273-2273-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2275,2275,C2C-ASTURI-2275-2275-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2276,2276,C2C-ASTURI-2276-2276-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2277,2277,C2C-ASTURI-2277-2277-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2278,2278,C2C-ASTURI-2278-2278-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2279,2279,C2C-ASTURI-2279-2279-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2280,2280,C2C-ASTURI-2280-2280-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2281,2281,C2C-ASTURI-2281-2281-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2282,2282,C2C-ASTURI-2282-2282-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2283,2283,C2C-ASTURI-2283-2283-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2284,2284,C2C-ASTURI-2284-2284-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2285,2285,C2C-ASTURI-2285-2285-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2286,2286,C2C-CENTRO-2286-2286-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2287,2287,C2C-ASTURI-2287-2287-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2288,2288,C2C-ASTURI-2288-2288-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
