Total de registros,11304,,,
Id STV,Id Flujo,Etiqueta,Estatus,Fecha de consulta
621,621,C2N-TLACOT-621-621-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
622,622,C2N-TLACOT-622-622-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
623,623,C2N-IZTACC-623-623-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
624,624,C2N-TLACOT-624-624-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
625,625,C2N-TLACOT-625-625-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
627,627,C2N-TLACOT-627-627-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
628,628,C2N-TLACOT-628-628-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
629,629,C2N-TLACOT-629-629-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
631,631,C2N-PANTIT-631-631-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
632,632,C2N-PANTIT-632-632-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
633,633,C2N-PANTIT-633-633-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:25
634,634,C2N-PANTIT-634-634-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
635,635,C2N-PANTIT-635-635-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
636,636,C2N-PANTIT-636-636-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
637,637,C2N-TLACOT-637-637-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
638,638,C2N-PANTIT-638-638-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
639,639,C2N-PANTIT-639-639-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
640,640,C2N-PANTIT-640-640-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
641,641,C2N-PANTIT-641-641-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
642,642,C2N-PANTIT-642-642-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
643,643,C2N-TLACOT-643-643-PTZ,Cámara sin señal-Cámara sin grabación,04/12/2025 09:25
644,644,C2N-PANTIT-644-644-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
936,936,C2N-CONGRE-936-936-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
937,937,C2N-MERCED-937-937-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
938,938,C2N-MERCED-938-938-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
939,939,C2N-CONGRE-939-939-PTZ,Cámara sin señal-Cámara sin grabación,04/12/2025 09:25
941,941,C2N-CONGRE-941-941-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
942,942,C2N-MOCTEZ-942-942-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
944,944,C2N-CONGRE-944-944-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
945,945,C2N-CONGRE-945-945-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
948,948,C2N-CONSUL-948-948-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
950,950,C2N-CONSUL-950-950-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
955,955,C2N-CONSUL-955-955-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
960,960,C2N-CONSUL-960-960-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
961,961,C2N-CONSUL-961-961-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
962,962,C2N-CONSUL-962-962-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
963,963,C2N-MOCTEZ-963-963-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
964,964,C2N-MOCTEZ-964-964-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
965,965,C2N-MOCTEZ-965-965-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
966,966,C2N-MOCTEZ-966-966-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
967,967,C2N-MOCTEZ-967-967-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
970,970,C2N-CONSUL-970-970-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
971,971,C2N-MERCED-971-971-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
972,972,C2N-MOCTEZ-972-972-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
973,973,C2N-MOCTEZ-973-973-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:25
974,974,C2N-MOCTEZ-974-974-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
975,975,C2N-MOCTEZ-975-975-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
976,976,C2N-MOCTEZ-976-976-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
977,977,C2N-MOCTEZ-977-977-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:25
979,979,C2N-MOCTEZ-979-979-PTZ,Cámara sin señal-Cámara sin grabación,04/12/2025 09:25
980,980,C2N-ARENAL-980-980-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
981,981,C2N-MOCTEZ-981-981-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
982,982,C2N-MOCTEZ-982-982-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
984,984,C2N-MOCTEZ-984-984-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
985,985,C2N-MOCTEZ-985-985-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
986,986,C2N-MOCTEZ-986-986-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
987,987,C2N-ZARAGO-987-987-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
988,988,C2N-MERCED-988-988-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
989,989,C2N-MERCED-989-989-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
990,990,C2N-MERCED-990-990-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
991,991,C2N-MERCED-991-991-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
992,992,C2N-ARENAL-992-992-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:25
993,993,C2N-ZARAGO-993-993-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
995,995,C2N-ZARAGO-995-995-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
998,998,C2N-ZARAGO-998-998-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
999,999,C2N-ZARAGO-999-999-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1000,1000,C2N-ZARAGO-1000-1000-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1002,1002,C2N-ARENAL-1002-1002-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1003,1003,C2N-ARENAL-1003-1003-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:25
1004,1004,C2N-ARENAL-1004-1004-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:25
1005,1005,C2N-ARENAL-1005-1005-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1006,1006,C2N-CONSUL-1006-1006-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1008,1008,C2N-ARENAL-1008-1008-PTZ,Cámara sin señal-Cámara sin grabación,04/12/2025 09:25
1009,1009,C2N-ARENAL-1009-1009-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:25
1010,1010,C2N-ARENAL-1010-1010-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:25
1011,1011,C2N-ARENAL-1011-1011-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:25
1012,1012,C2N-ARENAL-1012-1012-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1050,1050,C2N-ARAGON-1050-1050-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1051,1051,C2N-PRADER-1051-1051-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1052,1052,C2N-ARAGON-1052-1052-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1053,1053,C2N-ARAGON-1053-1053-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1054,1054,C2N-ARAGON-1054-1054-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1055,1055,C2N-ARAGON-1055-1055-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1056,1056,C2N-ARAGON-1056-1056-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1057,1057,C2N-ARAGON-1057-1057-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1058,1058,C2N-ARAGON-1058-1058-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1059,1059,C2N-ARAGON-1059-1059-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1060,1060,C2N-ARAGON-1060-1060-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1062,1062,C2N-ARAGON-1062-1062-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1063,1063,C2N-ARAGON-1063-1063-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1064,1064,C2N-ARAGON-1064-1064-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1065,1065,C2N-ARAGON-1065-1065-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1074,1074,C2N-ARAGON-1074-1074-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1145,1145,C2N-PRADER-1145-1145-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1146,1146,C2N-PRADER-1146-1146-PTZ,Cámara sin señal-Cámara sin grabación,04/12/2025 09:25
1147,1147,C2N-PRADER-1147-1147-PTZ,Cámara sin señal-Cámara sin grabación,04/12/2025 09:25
1149,1149,C2N-PRADER-1149-1149-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1151,1151,C2N-PRADER-1151-1151-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1152,1152,C2N-PRADER-1152-1152-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:25
1153,1153,C2N-PRADER-1153-1153-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1154,1154,C2N-PRADER-1154-1154-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1155,1155,C2N-PRADER-1155-1155-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1156,1156,C2N-PRADER-1156-1156-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1157,1157,C2N-PRADER-1157-1157-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1158,1158,C2N-CUAUTE-1158-1158-PTZ,Cámara sin señal-Cámara sin grabación,04/12/2025 09:25
1159,1159,C2N-PRADER-1159-1159-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1160,1160,C2N-PRADER-1160-1160-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1161,1161,C2N-CUAUTE-1161-1161-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1162,1162,C2N-PRADER-1162-1162-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
