"Total de registros", 4074
"Sitio","Id STV","Id Flujo","Etiqueta","Eventos"
"C2ORIENTE","4763","132738","C2O-OASIS-132738-4763-FIJA","813"
"C2ORIENTE","4176","107448","C2O-MIXQUI-107448-4176-FIJA","806"
"C2ORIENTE","6184","6184","C2O-OASIS-6184-6184-PTZ","797"
"C2ORIENTE","5609","116741","C2O-ZAPOTI-116741-5609-FIJA","795"
"C2ORIENTE","7656","7656","C2O-LANORI-7656-7656-PTZ","790"
"C2ORIENTE","764","102014","C2O-TEZONC-102014-764-FIJA","784"
"C2ORIENTE","7473","7473","C2O-TEZONC-7473-7473-PTZ","784"
"C2ORIENTE","7235","112687","C2O-OASIS-112687-7235-FIJA","783"
"C2ORIENTE","4209","132618","C2O-ZAPOTI-132618-4209-FIJA","780"
"C2ORIENTE","7701","7701","C2O-TEPEPA-7701-7701-PTZ","777"
"C2ORIENTE","7446","7446","C2O-MIXQUI-7446-7446-PTZ","775"
"C2ORIENTE","15671","15671","C2O-TEOTON-15671-15671-PTZ","774"
"C2ORIENTE","4205","107487","C2O-ZAPOTI-107487-4205-FIJA","774"
"C2ORIENTE","1478","103350","C2O-OASIS-103350-1478-FIJA","772"
"C2ORIENTE","7804","7804","C2O-MIXQUI-7804-7804-PTZ","772"
"C2ORIENTE","1472","1472","C2O-TEOTON-1472-1472-PTZ","770"
"C2ORIENTE","15614","15614","C2O-ESTREL-15614-15614-PTZ","763"
"C2ORIENTE","5587","130476","C2O-ZAPOTI-130476-5587-FIJA","760"
"C2ORIENTE","682","682","C2O-TEZONC-682-682-PTZ","759"
"C2ORIENTE","7153","7153","C2O-OASIS-7153-7153-PTZ","758"
"C2ORIENTE","4183","4183","C2O-MIXQUI-4183-4183-PTZ","751"
"C2ORIENTE","7455","131482","C2O-MIXQUI-131482-7455-FIJA","750"
"C2ORIENTE","1927","104064","C2O-TEOTON-104064-1927-FIJA","748"
"C2ORIENTE","5608","5608","C2O-ZAPOTI-5608-5608-PTZ","744"
"C2ORIENTE","1478","103349","C2O-OASIS-103349-1478-FIJA","741"
"C2ORIENTE","7239","112701","C2O-OASIS-112701-7239-FIJA","738"
"C2ORIENTE","1715","103822","C2O-ZAPOTI-103822-1715-FIJA","737"
"C2ORIENTE","7165","7165","C2O-TEOTON-7165-7165-PTZ","734"
"C2ORIENTE","5746","5746","C2O-MIXQUI-5746-5746-PTZ","727"
"C2ORIENTE","777","777","C2O-TEOTON-777-777-PTZ","725"
"C2ORIENTE","5754","115356","C2O-MIXQUI-115356-5754-FIJA","723"
"C2ORIENTE","682","101787","C2O-TEZONC-101787-682-FIJA","721"
"C2ORIENTE","5139","5139","C2O-TEOTON-5139-5139-PTZ","719"
"C2ORIENTE","1235","132187","C2O-ZAPOTI-132187-1235-FIJA","718"
"C2ORIENTE","15350","15350","C2O-TEOTON-15350-15350-PTZ","711"
"C2ORIENTE","5748","119081","C2O-MIXQUI-119081-5748-FIJA","709"
"C2ORIENTE","5227","5227","C2O-ZAPOTI-5227-5227-PTZ","707"
"C2ORIENTE","5748","119082","C2O-MIXQUI-119082-5748-FIJA","706"
"C2ORIENTE","16822","16822","C2O-TEPEPA-16822-16822-PTZ","706"
"C2ORIENTE","7199","7199","C2O-OASIS-7199-7199-PTZ","705"
"C2ORIENTE","1478","103352","C2O-OASIS-103352-1478-FIJA","703"
"C2ORIENTE","4176","107445","C2O-MIXQUI-107445-4176-FIJA","701"
"C2ORIENTE","16681","16681","C2O-MILPAA-16681-16681-PTZ-20M","701"
"C2ORIENTE","4823","108765","C2O-OASIS-108765-4823-FIJA","694"
"C2ORIENTE","7456","7456","C2O-MIXQUI-7456-7456-PTZ","689"
"C2ORIENTE","7123","112355","C2O-GRANJA-112355-7123-FIJA","687"
"C2ORIENTE","7239","112704","C2O-OASIS-112704-7239-FIJA","686"
"C2ORIENTE","15770","15770","C2O-TEZONC-15770-15770-PTZ","683"
"C2ORIENTE","5002","5002","C2O-ABASTO-5002-5002-PTZ","677"
"C2ORIENTE","4220","4220","C2O-LANORI-4220-4220-PTZ","672"
"C2ORIENTE","7201","7201","C2O-TEOTON-7201-7201-PTZ","672"
"C2ORIENTE","7235","7235","C2O-OASIS-7235-7235-PTZ","671"
"C2ORIENTE","5026","5026","C2O-OASIS-5026-5026-PTZ","671"
"C2ORIENTE","7459","131486","C2O-ZAPOTI-131486-7459-FIJA","663"
"C2ORIENTE","518","518","C2O-MILPAA-518-518-PTZ","662"
"C2ORIENTE","7715","7715","C2O-LANORI-7715-7715-PTZ","655"
"C2ORIENTE","4772","108622","C2O-TEOTON-108622-4772-FIJA","654"
"C2ORIENTE","5227","109861","C2O-ZAPOTI-109861-5227-FIJA","649"
"C2ORIENTE","7666","7666","C2O-MIXQUI-7666-7666-PTZ","649"
"C2ORIENTE","5596","5596","C2O-ZAPOTI-5596-5596-PTZ","648"
"C2ORIENTE","4183","107462","C2O-MIXQUI-107462-4183-FIJA","647"
"C2ORIENTE","6185","111228","C2O-TEOTON-111228-6185-FIJA","644"
"C2ORIENTE","1635","103680","C2O-ABASTO-103680-1635-FIJA","643"
"C2ORIENTE","786","786","C2O-TEOTON-786-786-PTZ","643"
"C2ORIENTE","4205","4205","C2O-ZAPOTI-4205-4205-PTZ","642"
"C2ORIENTE","772","119639","C2O-TEOTON-119639-772-FIJA","638"
"C2ORIENTE","5773","130551","C2O-MIXQUI-130551-5773-FIJA","636"
"C2ORIENTE","1017","1017","C2O-LANORI-1017-1017-PTZ","634"
"C2ORIENTE","5227","109864","C2O-ZAPOTI-109864-5227-FIJA","632"
"C2ORIENTE","4266","119230","C2O-TEPEPA-119230-4266-FIJA","630"
"C2ORIENTE","7239","112702","C2O-OASIS-112702-7239-FIJA","624"
"C2ORIENTE","7186","7186","C2O-OASIS-7186-7186-PTZ","619"
"C2ORIENTE","16807","16807","C2O-TEPEPA-16807-16807-PTZ","619"
"C2ORIENTE","1704","103791","C2O-TEZONC-103791-1704-FIJA","616"
"C2ORIENTE","16497","132011","C2O-ZAPOTI-132011-16497-FIJA","616"
"C2ORIENTE","5592","5592","C2O-MIXQUI-5592-5592-PTZ","615"
"C2ORIENTE","5774","130553","C2O-MIXQUI-130553-5774-FIJA","612"
"C2ORIENTE","5587","130475","C2O-ZAPOTI-130475-5587-FIJA","609"
"C2ORIENTE","7235","112686","C2O-OASIS-112686-7235-FIJA","607"
"C2ORIENTE","4205","107486","C2O-ZAPOTI-107486-4205-FIJA","606"
"C2ORIENTE","5754","5754","C2O-MIXQUI-5754-5754-PTZ","603"
"C2ORIENTE","4789","4789","C2O-TEZONC-4789-4789-PTZ","603"
"C2ORIENTE","5587","130474","C2O-ZAPOTI-130474-5587-FIJA","602"
"C2ORIENTE","15678","119706","C2O-TEZONC-119706-15678-FIJA","602"
"C2ORIENTE","16805","117312","C2O-TEPEPA-117312-16805-FIJA","602"
"C2ORIENTE","5148","5148","C2O-TEZONC-5148-5148-PTZ","600"
"C2ORIENTE","7463","7463","C2O-MIXQUI-7463-7463-PTZ","599"
"C2ORIENTE","4860","4860","C2O-TEZONC-4860-4860-PTZ","599"
"C2ORIENTE","4823","108767","C2O-OASIS-108767-4823-FIJA","599"
"C2ORIENTE","5767","130546","C2O-MIXQUI-130546-5767-FIJA","597"
"C2ORIENTE","1704","103790","C2O-TEZONC-103790-1704-FIJA","595"
"C2ORIENTE","714","714","C2O-OASIS-714-714-PTZ","593"
"C2ORIENTE","15678","15678","C2O-TEZONC-15678-15678-PTZ","593"
"C2ORIENTE","7804","115445","C2O-MIXQUI-115445-7804-FIJA","592"
"C2ORIENTE","194","100519","C2O-ZAPOTI-100519-194-FIJA","591"
"C2ORIENTE","16494","119458","C2O-ZAPOTI-119458-16494-FIJA","590"
"C2ORIENTE","1478","1478","C2O-OASIS-1478-1478-PTZ","588"
"C2ORIENTE","17269","17269","C2O-OASIS-17269-17269-PTZ","588"
"C2ORIENTE","7673","119338","C2O-TEPEPA-119338-7673-FIJA","587"
"C2ORIENTE","682","101788","C2O-TEZONC-101788-682-FIJA","586"
"C2ORIENTE","1715","1715","C2O-ZAPOTI-1715-1715-PTZ","585"
"C2ORIENTE","7239","112703","C2O-OASIS-112703-7239-FIJA","576"
"C2ORIENTE","7463","131492","C2O-MIXQUI-131492-7463-FIJA","574"
"C2ORIENTE","4986","109195","C2O-SANTAC-109195-4986-FIJA","573"
"C2ORIENTE","4972","4972","C2O-TEZONC-4972-4972-PTZ","572"
"C2ORIENTE","7466","7466","C2O-ZAPOTI-7466-7466-PTZ","572"
"C2ORIENTE","5152","5152","C2O-OASIS-5152-5152-PTZ","566"
"C2ORIENTE","6185","111225","C2O-TEOTON-111225-6185-FIJA","563"
"C2ORIENTE","4205","107485","C2O-ZAPOTI-107485-4205-FIJA","561"
"C2ORIENTE","1704","103789","C2O-TEZONC-103789-1704-FIJA","561"
"C2ORIENTE","5561","110321","C2O-ZAPOTI-110321-5561-FIJA","560"
"C2ORIENTE","6201","111251","C2O-TEZONC-111251-6201-FIJA","558"
"C2ORIENTE","7455","131481","C2O-MIXQUI-131481-7455-FIJA","555"
"C2ORIENTE","5227","109863","C2O-ZAPOTI-109863-5227-FIJA","552"
"C2ORIENTE","159","100427","C2O-ABASTO-100427-159-FIJA","549"
"C2ORIENTE","14321","14321","C2O-GRANJA-14321-14321-PTZ","548"
"C2ORIENTE","5112","5112","C2O-OASIS-5112-5112-PTZ","548"
"C2ORIENTE","5559","5559","C2O-ZAPOTI-5559-5559-PTZ","547"
"C2ORIENTE","518","132059","C2O-MILPAA-132059-518-FIJA","547"
"C2ORIENTE","16125","16125","C2O-QUETZA-16125-16125-PTZ","546"
"C2ORIENTE","7708","131644","C2O-TEPEPA-131644-7708-FIJA","542"
"C2ORIENTE","17454","121677","C2O-SANTAC-121677-17454-FIJA","541"
"C2ORIENTE","7468","7468","C2O-MIXQUI-7468-7468-PTZ","533"
"C2ORIENTE","4817","4817","C2O-TEOTON-4817-4817-PTZ","533"
"C2ORIENTE","1035","123178","C2O-TEPEPA-123178-1035-FIJA","533"
"C2ORIENTE","772","119640","C2O-TEOTON-119640-772-FIJA","532"
"C2ORIENTE","17281","17281","C2O-MIXQUI-17281-17281-PTZ","532"
"C2ORIENTE","7701","113328","C2O-TEPEPA-113328-7701-FIJA","531"
"C2ORIENTE","7701","113325","C2O-TEPEPA-113325-7701-FIJA","530"
"C2ORIENTE","7459","131488","C2O-ZAPOTI-131488-7459-FIJA","529"
"C2ORIENTE","4220","107503","C2O-LANORI-107503-4220-FIJA","527"
"C2ORIENTE","7447","113080","C2O-ZAPOTI-113080-7447-FIJA","526"
"C2ORIENTE","4772","4772","C2O-TEOTON-4772-4772-PTZ","526"
"C2ORIENTE","7807","7807","C2O-MIXQUI-7807-7807-PTZ","522"
"C2ORIENTE","7708","131642","C2O-TEPEPA-131642-7708-FIJA","521"
"C2ORIENTE","16807","116634","C2O-TEPEPA-116634-16807-FIJA","516"
"C2ORIENTE","7455","131483","C2O-MIXQUI-131483-7455-FIJA","516"
"C2ORIENTE","7471","131494","C2O-MIXQUI-131494-7471-FIJA","515"
"C2ORIENTE","17454","121678","C2O-SANTAC-121678-17454-FIJA","514"
"C2ORIENTE","725","725","C2O-OASIS-725-725-PTZ","514"
"C2ORIENTE","5767","5767","C2O-MIXQUI-5767-5767-PTZ","508"
"C2ORIENTE","1608","1608","C2O-TEPEPA-1608-1608-PTZ","506"
"C2ORIENTE","1017","115551","C2O-LANORI-115551-1017-FIJA","505"
"C2ORIENTE","7694","7694","C2O-LANORI-7694-7694-PTZ","503"
"C2ORIENTE","4823","108768","C2O-OASIS-108768-4823-FIJA","502"
"C2ORIENTE","878","878","C2O-ABASTO-878-878-PTZ","502"
"C2ORIENTE","5765","130541","C2O-MIXQUI-130541-5765-FIJA","501"
"C2ORIENTE","5106","5106","C2O-TEOTON-5106-5106-PTZ","500"
"C2ORIENTE","5614","5614","C2O-ZAPOTI-5614-5614-PTZ","495"
"C2ORIENTE","4790","108680","C2O-TEZONC-108680-4790-FIJA","495"
"C2ORIENTE","4813","108734","C2O-TEOTON-108734-4813-FIJA","491"
"C2ORIENTE","4220","107501","C2O-LANORI-107501-4220-FIJA","489"
"C2ORIENTE","904","904","C2O-MIXQUI-904-904-PTZ","487"
"C2ORIENTE","5166","5166","C2O-OASIS-5166-5166-PTZ","484"
"C2ORIENTE","159","159","C2O-ABASTO-159-159-PTZ","484"
"C2ORIENTE","5764","5764","C2O-MIXQUI-5764-5764-PTZ","483"
"C2ORIENTE","5568","5568","C2O-ZAPOTI-5568-5568-PTZ","482"
"C2ORIENTE","17281","114727","C2O-MIXQUI-114727-17281-FIJA","482"
"C2ORIENTE","1715","103823","C2O-ZAPOTI-103823-1715-FIJA","481"
"C2ORIENTE","1235","1235","C2O-ZAPOTI-1235-1235-PTZ","481"
"C2ORIENTE","4800","108704","C2O-OASIS-108704-4800-FIJA","479"
"C2ORIENTE","777","102049","C2O-TEOTON-102049-777-FIJA","479"
"C2ORIENTE","772","772","C2O-TEOTON-772-772-PTZ","477"
"C2ORIENTE","4220","107504","C2O-LANORI-107504-4220-FIJA","477"
"C2ORIENTE","7715","103121","C2O-LANORI-103121-7715-FIJA","476"
"C2ORIENTE","4209","132619","C2O-ZAPOTI-132619-4209-FIJA","474"
"C2ORIENTE","7257","7257","C2O-TEZONC-7257-7257-PTZ","474"
"C2ORIENTE","7459","131487","C2O-ZAPOTI-131487-7459-FIJA","474"
"C2ORIENTE","1472","103328","C2O-TEOTON-103328-1472-FIJA","473"
"C2ORIENTE","762","102006","C2O-TEZONC-102006-762-FIJA","471"
"C2ORIENTE","7705","7705","C2O-LANORI-7705-7705-PTZ","470"
"C2ORIENTE","1235","132188","C2O-ZAPOTI-132188-1235-FIJA","470"
"C2ORIENTE","518","132058","C2O-MILPAA-132058-518-FIJA","469"
"C2ORIENTE","4266","119231","C2O-TEPEPA-119231-4266-FIJA","466"
"C2ORIENTE","5162","5162","C2O-OASIS-5162-5162-PTZ","464"
"C2ORIENTE","762","102007","C2O-TEZONC-102007-762-FIJA","464"
"C2ORIENTE","1231","1231","C2O-ZAPOTI-1231-1231-PTZ","463"
"C2ORIENTE","7446","131458","C2O-MIXQUI-131458-7446-FIJA","463"
"C2ORIENTE","5748","119083","C2O-MIXQUI-119083-5748-FIJA","462"
"C2ORIENTE","7701","113327","C2O-TEPEPA-113327-7701-FIJA","456"
"C2ORIENTE","7804","115447","C2O-MIXQUI-115447-7804-FIJA","455"
"C2ORIENTE","15714","15714","C2O-GRANJA-15714-15714-PTZ","453"
"C2ORIENTE","4800","108703","C2O-OASIS-108703-4800-FIJA","453"
"C2ORIENTE","16494","119460","C2O-ZAPOTI-119460-16494-FIJA","451"
"C2ORIENTE","7201","112583","C2O-TEOTON-112583-7201-FIJA","449"
"C2ORIENTE","6184","111221","C2O-OASIS-111221-6184-FIJA","449"
"C2ORIENTE","5016","109273","C2O-OASIS-109273-5016-FIJA","449"
"C2ORIENTE","786","102076","C2O-TEOTON-102076-786-FIJA","448"
"C2ORIENTE","1491","103379","C2O-TEOTON-103379-1491-FIJA","447"
"C2ORIENTE","5608","130496","C2O-ZAPOTI-130496-5608-FIJA","445"
"C2ORIENTE","7204","7204","C2O-OASIS-7204-7204-PTZ","445"
"C2ORIENTE","7201","112584","C2O-TEOTON-112584-7201-FIJA","444"
"C2ORIENTE","1231","102879","C2O-ZAPOTI-102879-1231-FIJA","443"
"C2ORIENTE","7447","7447","C2O-ZAPOTI-7447-7447-PTZ","442"
"C2ORIENTE","5570","5570","C2O-ZAPOTI-5570-5570-PTZ","441"
"C2ORIENTE","4209","132620","C2O-ZAPOTI-132620-4209-FIJA","440"
"C2ORIENTE","7205","7205","C2O-TEOTON-7205-7205-PTZ","440"
"C2ORIENTE","5166","109707","C2O-OASIS-109707-5166-FIJA","439"
"C2ORIENTE","7455","131484","C2O-MIXQUI-131484-7455-FIJA","438"
"C2ORIENTE","5765","130544","C2O-MIXQUI-130544-5765-FIJA","438"
"C2ORIENTE","16805","16805","C2O-TEPEPA-16805-16805-PTZ","437"
"C2ORIENTE","16494","119457","C2O-ZAPOTI-119457-16494-FIJA","435"
"C2ORIENTE","7446","131457","C2O-MIXQUI-131457-7446-FIJA","434"
"C2ORIENTE","7708","131643","C2O-TEPEPA-131643-7708-FIJA","434"
"C2ORIENTE","16352","16352","C2O-MILPAA-16352-16352-PTZ","432"
"C2ORIENTE","1490","1490","C2O-TEZONC-1490-1490-PTZ","425"
"C2ORIENTE","4790","108679","C2O-TEZONC-108679-4790-FIJA","425"
"C2ORIENTE","5746","110549","C2O-MIXQUI-110549-5746-FIJA","425"
"C2ORIENTE","7666","117331","C2O-MIXQUI-117331-7666-FIJA","423"
"C2ORIENTE","1705","1705","C2O-TEZONC-1705-1705-PTZ","422"
"C2ORIENTE","746","101961","C2O-TEZONC-101961-746-FIJA","421"
"C2ORIENTE","15690","120721","C2O-OASIS-120721-15690-FIJA","421"
"C2ORIENTE","4148","4148","C2O-MIXQUI-4148-4148-PTZ","414"
"C2ORIENTE","728","101905","C2O-OASIS-101905-728-FIJA","414"
"C2ORIENTE","5568","130456","C2O-ZAPOTI-130456-5568-FIJA","414"
"C2ORIENTE","4789","108676","C2O-TEZONC-108676-4789-FIJA","412"
"C2ORIENTE","5626","5626","C2O-ZAPOTI-5626-5626-PTZ","411"
"C2ORIENTE","1126","1126","C2O-TEOTON-1126-1126-PTZ","411"
"C2ORIENTE","16494","16494","C2O-ZAPOTI-16494-16494-PTZ","410"
"C2ORIENTE","4794","4794","C2O-TEZONC-4794-4794-PTZ","405"
"C2ORIENTE","1017","115552","C2O-LANORI-115552-1017-FIJA","405"
