"Total de registros", 2060
"Sitio","Id STV","Id Flujo","Etiqueta","Eventos"
"C2SUR","6231","121822","C2S-CULHUA-121822-6231-FIJA","1125"
"C2SUR","450","101227","C2S-TAXQUE-101227-450-FIJA","1120"
"C2SUR","450","101226","C2S-TAXQUE-101226-450-FIJA","1116"
"C2SUR","6231","121820","C2S-CULHUA-121820-6231-FIJA","1114"
"C2SUR","14108","127906","C2S-PORTAL-127906-14108-FIJA","1099"
"C2SUR","14108","127907","C2S-PORTAL-127907-14108-FIJA","1036"
"C2SUR","3324","3324","C2S-TAXQUE-3324-3324-PTZ-20M","1009"
"C2SUR","6534","6534","C2S-TAXQUE-6534-6534-PTZ","860"
"C2SUR","6231","6231","C2S-CULHUA-6231-6231-PTZ","730"
"C2SUR","14909","120247","C2S-HUIPUL-120247-14909-FIJA","642"
"C2SUR","9318","9318","C2S-XOTEPI-9318-9318-PTZ","618"
"C2SUR","14513","14513","C2S-COYOAC-14513-14513-PTZ","618"
"C2SUR","6534","111759","C2S-TAXQUE-111759-6534-FIJA","608"
"C2SUR","6534","111758","C2S-TAXQUE-111758-6534-FIJA","554"
"C2SUR","211","211","C2S-PADIER-211-211-PTZ","547"
"C2SUR","6534","111760","C2S-TAXQUE-111760-6534-FIJA","529"
"C2SUR","6534","111757","C2S-TAXQUE-111757-6534-FIJA","509"
"C2SUR","6458","6458","C2S-NARVAR-6458-6458-PTZ","504"
"C2SUR","2979","2979","C2S-NARVAR-2979-2979-PTZ","503"
"C2SUR","6538","6538","C2S-CULHUA-6538-6538-PTZ","503"
"C2SUR","14582","14582","C2S-TAXQUE-14582-14582-PTZ","499"
"C2SUR","2845","119931","C2S-NARVAR-119931-2845-FIJA","482"
"C2SUR","15071","120610","C2S-COAPA-120610-15071-FIJA","471"
"C2SUR","3359","3359","C2S-CULHUA-3359-3359-PTZ","428"
"C2SUR","14930","120596","C2S-COAPA-120596-14930-FIJA","420"
"C2SUR","14928","14928","C2S-FUENTE-14928-14928-PTZ","414"
"C2SUR","2985","2985","C2S-NAPOLE-2985-2985-PTZ-20M","398"
"C2SUR","14159","14159","C2S-NARVAR-14159-14159-PTZ","398"
"C2SUR","2845","119929","C2S-NARVAR-119929-2845-FIJA","393"
"C2SUR","1108","1108","C2S-HUIPUL-1108-1108-PTZ","370"
"C2SUR","1108","102698","C2S-HUIPUL-102698-1108-FIJA","347"
"C2SUR","14814","14814","C2S-TOPILE-14814-14814-PTZ-20M","346"
"C2SUR","1108","102700","C2S-HUIPUL-102700-1108-FIJA","345"
"C2SUR","13907","13907","C2S-PORTAL-13907-13907-PTZ-20M","344"
"C2SUR","1108","102697","C2S-HUIPUL-102697-1108-FIJA","343"
"C2SUR","1108","102699","C2S-HUIPUL-102699-1108-FIJA","332"
"C2SUR","7567","120557","C2S-COAPA-120557-7567-FIJA","305"
"C2SUR","2825","120407","C2S-NARVAR-120407-2825-FIJA","305"
"C2SUR","6504","6504","C2S-UNIVER-6504-6504-PTZ","293"
"C2SUR","3365","119940","C2S-TAXQUE-119940-3365-FIJA","280"
"C2SUR","6560","130961","C2S-XOTEPI-130961-6560-FIJA","273"
"C2SUR","6560","6560","C2S-XOTEPI-6560-6560-PTZ","272"
"C2SUR","6504","130927","C2S-UNIVER-130927-6504-FIJA","262"
"C2SUR","15140","15140","C2S-COAPA-15140-15140-PTZ","262"
"C2SUR","6560","130964","C2S-XOTEPI-130964-6560-FIJA","261"
"C2SUR","2845","119932","C2S-NARVAR-119932-2845-FIJA","244"
"C2SUR","6560","130962","C2S-XOTEPI-130962-6560-FIJA","241"
"C2SUR","14831","120186","C2S-HUIPUL-120186-14831-FIJA","236"
"C2SUR","14215","120076","C2S-NAPOLE-120076-14215-FIJA","236"
"C2SUR","6560","130963","C2S-XOTEPI-130963-6560-FIJA","232"
"C2SUR","6485","6485","C2S-CULHUA-6485-6485-PTZ","224"
"C2SUR","5686","5686","C2S-PADIER-5686-5686-PTZ","223"
"C2SUR","6504","130928","C2S-UNIVER-130928-6504-FIJA","220"
"C2SUR","6504","130926","C2S-UNIVER-130926-6504-FIJA","219"
"C2SUR","4062","4062","C2S-HUIPUL-4062-4062-PTZ-20M","195"
"C2SUR","15022","15022","C2S-HUIPUL-15022-15022-PTZ","193"
"C2SUR","14148","14148","C2S-PORTAL-14148-14148-PTZ","193"
"C2SUR","3739","3739","C2S-COAPA-3739-3739-PTZ-20M","187"
"C2SUR","3661","120523","C2S-HUIPUL-120523-3661-FIJA","185"
"C2SUR","3390","3390","C2S-TAXQUE-3390-3390-PTZ","179"
"C2SUR","6504","130925","C2S-UNIVER-130925-6504-FIJA","175"
"C2SUR","3365","119939","C2S-TAXQUE-119939-3365-FIJA","166"
"C2SUR","3364","3364","C2S-CULHUA-3364-3364-PTZ-20M","158"
"C2SUR","2845","119930","C2S-NARVAR-119930-2845-FIJA","152"
"C2SUR","14560","120179","C2S-UNIVER-120179-14560-FIJA","151"
"C2SUR","13900","13900","C2S-DELVAL-13900-13900-PTZ-20M","140"
"C2SUR","1119","120529","C2S-TOPILE-120529-1119-FIJA","140"
"C2SUR","13993","128673","C2S-NARVAR-128673-13993-FIJA","135"
"C2SUR","13993","13993","C2S-NARVAR-13993-13993-PTZ","135"
"C2SUR","13993","128672","C2S-NARVAR-128672-13993-FIJA","135"
"C2SUR","13926","13926","C2S-TAXQUE-13926-13926-PTZ-20M","135"
"C2SUR","13993","128674","C2S-NARVAR-128674-13993-FIJA","132"
"C2SUR","13993","128675","C2S-NARVAR-128675-13993-FIJA","132"
"C2SUR","14937","14937","C2S-COAPA-14937-14937-PTZ","128"
"C2SUR","6486","119975","C2S-CULHUA-119975-6486-FIJA","123"
"C2SUR","7118","7118","C2S-UNIVER-7118-7118-PTZ","119"
"C2SUR","7824","7824","C2S-FUENTE-7824-7824-PTZ","114"
"C2SUR","2705","123780","C2S-NARVAR-123780-2705-FIJA","105"
"C2SUR","3656","106711","C2S-HUIPUL-106711-3656-FIJA","104"
"C2SUR","15140","120636","C2S-COAPA-120636-15140-FIJA","102"
"C2SUR","6231","121819","C2S-CULHUA-121819-6231-FIJA","102"
"C2SUR","14156","120072","C2S-DELVAL-120072-14156-FIJA","101"
"C2SUR","3285","3285","C2S-COYOAC-3285-3285-PTZ","99"
"C2SUR","6548","125627","C2S-TAXQUE-125627-6548-FIJA","99"
"C2SUR","5686","110467","C2S-PADIER-110467-5686-FIJA","96"
"C2SUR","3663","3663","C2S-COAPA-3663-3663-PTZ","95"
"C2SUR","5686","110466","C2S-PADIER-110466-5686-FIJA","95"
"C2SUR","15140","120635","C2S-COAPA-120635-15140-FIJA","95"
"C2SUR","3447","120239","C2S-COAPA-120239-3447-FIJA","95"
"C2SUR","3656","3656","C2S-HUIPUL-3656-3656-PTZ","94"
"C2SUR","1300","1300","C2S-CULHUA-1300-1300-PTZ","93"
"C2SUR","7118","112338","C2S-UNIVER-112338-7118-FIJA","90"
"C2SUR","2705","2705","C2S-NARVAR-2705-2705-PTZ","87"
"C2SUR","3656","106710","C2S-HUIPUL-106710-3656-FIJA","87"
"C2SUR","2705","123779","C2S-NARVAR-123779-2705-FIJA","86"
"C2SUR","3658","3658","C2S-PADIER-3658-3658-PTZ","86"
"C2SUR","214","214","C2S-FUENTE-214-214-PTZ","84"
"C2SUR","2825","120405","C2S-NARVAR-120405-2825-FIJA","83"
"C2SUR","3656","106712","C2S-HUIPUL-106712-3656-FIJA","80"
"C2SUR","2871","2871","C2S-TAXQUE-2871-2871-PTZ-20M","79"
"C2SUR","3367","3367","C2S-TAXQUE-3367-3367-PTZ","78"
"C2SUR","14808","14808","C2S-HUIPUL-14808-14808-PTZ-20M","77"
"C2SUR","3656","106709","C2S-HUIPUL-106709-3656-FIJA","77"
"C2SUR","3420","106512","C2S-UNIVER-106512-3420-FIJA","77"
"C2SUR","2921","2921","C2S-NAPOLE-2921-2921-PTZ-20M","76"
"C2SUR","6548","125630","C2S-TAXQUE-125630-6548-FIJA","76"
"C2SUR","2705","123781","C2S-NARVAR-123781-2705-FIJA","76"
"C2SUR","3285","106214","C2S-COYOAC-106214-3285-FIJA","75"
"C2SUR","3285","106216","C2S-COYOAC-106216-3285-FIJA","75"
"C2SUR","3420","106509","C2S-UNIVER-106509-3420-FIJA","74"
"C2SUR","2705","123782","C2S-NARVAR-123782-2705-FIJA","73"
"C2SUR","3420","106510","C2S-UNIVER-106510-3420-FIJA","72"
"C2SUR","14311","120097","C2S-XOTEPI-120097-14311-FIJA","69"
"C2SUR","2923","2923","C2S-NAPOLE-2923-2923-PTZ-20M","69"
"C2SUR","2825","120406","C2S-NARVAR-120406-2825-FIJA","68"
"C2SUR","3420","3420","C2S-UNIVER-3420-3420-PTZ","68"
"C2SUR","4060","4060","C2S-HUIPUL-4060-4060-PTZ","65"
"C2SUR","3420","106511","C2S-UNIVER-106511-3420-FIJA","64"
"C2SUR","4060","107293","C2S-HUIPUL-107293-4060-FIJA","64"
"C2SUR","4060","107295","C2S-HUIPUL-107295-4060-FIJA","64"
"C2SUR","15013","15013","C2S-FUENTE-15013-15013-PTZ","64"
"C2SUR","1107","1107","C2S-HUIPUL-1107-1107-PTZ","63"
"C2SUR","3661","3661","C2S-HUIPUL-3661-3661-PTZ","63"
"C2SUR","4060","107296","C2S-HUIPUL-107296-4060-FIJA","62"
"C2SUR","4060","107294","C2S-HUIPUL-107294-4060-FIJA","62"
"C2SUR","5686","110468","C2S-PADIER-110468-5686-FIJA","62"
"C2SUR","7562","7562","C2S-FUENTE-7562-7562-PTZ","61"
"C2SUR","1133","1133","C2S-COAPA-1133-1133-PTZ","61"
"C2SUR","7562","126221","C2S-FUENTE-126221-7562-FIJA","61"
"C2SUR","7562","126222","C2S-FUENTE-126222-7562-FIJA","60"
"C2SUR","7562","126219","C2S-FUENTE-126219-7562-FIJA","60"
"C2SUR","9318","119349","C2S-XOTEPI-119349-9318-FIJA","60"
"C2SUR","7562","126220","C2S-FUENTE-126220-7562-FIJA","60"
"C2SUR","6548","125629","C2S-TAXQUE-125629-6548-FIJA","58"
"C2SUR","3187","3187","C2S-NAPOLE-3187-3187-PTZ","56"
"C2SUR","3285","106213","C2S-COYOAC-106213-3285-FIJA","56"
"C2SUR","9318","119352","C2S-XOTEPI-119352-9318-FIJA","55"
"C2SUR","1107","102694","C2S-HUIPUL-102694-1107-FIJA","54"
"C2SUR","13931","13931","C2S-NAPOLE-13931-13931-PTZ-20M","53"
"C2SUR","3340","3340","C2S-CULHUA-3340-3340-PTZ","53"
"C2SUR","214","119817","C2S-FUENTE-119817-214-FIJA","52"
"C2SUR","6548","125628","C2S-TAXQUE-125628-6548-FIJA","51"
"C2SUR","14490","119440","C2S-XOTEPI-119440-14490-FIJA","50"
"C2SUR","13930","13930","C2S-NAPOLE-13930-13930-PTZ-20M","48"
"C2SUR","3455","3455","C2S-XOTEPI-3455-3455-PTZ","48"
"C2SUR","13238","13238","C2S-PADIER-13238-13238-PTZ","47"
"C2SUR","14821","14821","C2S-TOPILE-14821-14821-PTZ-20M","47"
"C2SUR","14414","120568","C2S-COYOAC-120568-14414-FIJA","46"
"C2SUR","7994","119998","C2S-CULHUA-119998-7994-FIJA","46"
"C2SUR","5686","110465","C2S-PADIER-110465-5686-FIJA","45"
"C2SUR","17217","17217","C2S-NARVAR-17217-17217-PTZ","45"
"C2SUR","14711","14711","C2S-TAXQUE-14711-14711-PTZ","44"
"C2SUR","14611","127331","C2S-XOTEPI-127331-14611-FIJA","42"
"C2SUR","14611","127334","C2S-XOTEPI-127334-14611-FIJA","42"
"C2SUR","14611","127332","C2S-XOTEPI-127332-14611-FIJA","42"
"C2SUR","14611","14611","C2S-XOTEPI-14611-14611-PTZ","42"
"C2SUR","14611","127333","C2S-XOTEPI-127333-14611-FIJA","42"
"C2SUR","1298","1298","C2S-NATIVI-1298-1298-PTZ","42"
"C2SUR","3266","3266","C2S-UNIVER-3266-3266-PTZ","42"
"C2SUR","3285","106215","C2S-COYOAC-106215-3285-FIJA","42"
"C2SUR","3289","3289","C2S-COYOAC-3289-3289-PTZ","41"
"C2SUR","13932","13932","C2S-XOTEPI-13932-13932-PTZ-20M","40"
"C2SUR","14809","14809","C2S-CULHUA-14809-14809-PTZ-20M","40"
"C2SUR","14767","14767","C2S-CULHUA-14767-14767-PTZ","39"
"C2SUR","5671","110427","C2S-TOPILE-110427-5671-FIJA","38"
"C2SUR","14704","14704","C2S-TAXQUE-14704-14704-PTZ","38"
"C2SUR","14283","14283","C2S-UNIVER-14283-14283-PTZ-20M","38"
"C2SUR","14743","14743","C2S-CULHUA-14743-14743-PTZ","37"
"C2SUR","3661","120521","C2S-HUIPUL-120521-3661-FIJA","36"
"C2SUR","13896","13896","C2S-DELVAL-13896-13896-PTZ-20M","36"
"C2SUR","8005","8005","C2S-CULHUA-8005-8005-PTZ","36"
"C2SUR","14751","14751","C2S-CULHUA-14751-14751-PTZ","36"
"C2SUR","14772","14772","C2S-CULHUA-14772-14772-PTZ","35"
"C2SUR","14770","14770","C2S-CULHUA-14770-14770-PTZ","35"
"C2SUR","3643","3643","C2S-HUIPUL-3643-3643-PTZ","35"
"C2SUR","3727","3727","C2S-FUENTE-3727-3727-PTZ","34"
"C2SUR","14291","14291","C2S-CULHUA-14291-14291-PTZ-20M","34"
"C2SUR","14745","14745","C2S-CULHUA-14745-14745-PTZ","34"
"C2SUR","1616","123439","C2S-COAPA-123439-1616-FIJA","33"
"C2SUR","14135","118760","C2S-NAPOLE-118760-14135-FIJA","33"
"C2SUR","14135","118759","C2S-NAPOLE-118759-14135-FIJA","33"
"C2SUR","6226","6226","C2S-TAXQUE-6226-6226-PTZ","33"
"C2SUR","3362","3362","C2S-CULHUA-3362-3362-PTZ-20M","33"
"C2SUR","1616","123441","C2S-COAPA-123441-1616-FIJA","33"
"C2SUR","14519","14519","C2S-CULHUA-14519-14519-PTZ","33"
"C2SUR","1616","123442","C2S-COAPA-123442-1616-FIJA","33"
"C2SUR","13902","13902","C2S-DELVAL-13902-13902-PTZ-20M","33"
"C2SUR","1616","123440","C2S-COAPA-123440-1616-FIJA","33"
"C2SUR","1616","1616","C2S-COAPA-1616-1616-PTZ","33"
"C2SUR","6548","6548","C2S-TAXQUE-6548-6548-PTZ","33"
"C2SUR","15074","15074","C2S-COAPA-15074-15074-PTZ","32"
"C2SUR","14135","14135","C2S-NAPOLE-14135-14135-PTZ","32"
"C2SUR","6476","111668","C2S-NATIVI-111668-6476-FIJA","32"
"C2SUR","3325","3325","C2S-COYOAC-3325-3325-PTZ","32"
"C2SUR","2901","2901","C2S-NAPOLE-2901-2901-PTZ-20M","32"
"C2SUR","4050","119832","C2S-HUIPUL-119832-4050-FIJA","32"
"C2SUR","6476","111666","C2S-NATIVI-111666-6476-FIJA","31"
"C2SUR","3468","3468","C2S-TAXQUE-3468-3468-PTZ-20M","31"
"C2SUR","2970","2970","C2S-NATIVI-2970-2970-PTZ","31"
"C2SUR","6554","6554","C2S-CULHUA-6554-6554-PTZ","31"
"C2SUR","5671","5671","C2S-TOPILE-5671-5671-PTZ","31"
"C2SUR","17213","114454","C2S-NAPOLE-114454-17213-FIJA","31"
"C2SUR","14747","14747","C2S-CULHUA-14747-14747-PTZ","30"
"C2SUR","3476","3476","C2S-XOTEPI-3476-3476-PTZ","30"
"C2SUR","14289","14289","C2S-TAXQUE-14289-14289-PTZ-20M","30"
"C2SUR","16932","16932","C2S-TAXQUE-16932-16932-PTZ","30"
"C2SUR","5703","5703","C2S-FUENTE-5703-5703-PTZ","30"
"C2SUR","6226","118598","C2S-TAXQUE-118598-6226-FIJA","30"
"C2SUR","14778","14778","C2S-CULHUA-14778-14778-PTZ","30"
"C2SUR","3643","106687","C2S-HUIPUL-106687-3643-FIJA","29"
"C2SUR","14311","120100","C2S-XOTEPI-120100-14311-FIJA","29"
"C2SUR","5537","121803","C2S-NARVAR-121803-5537-FIJA","29"
"C2SUR","6226","118597","C2S-TAXQUE-118597-6226-FIJA","29"
"C2SUR","3670","3670","C2S-COAPA-3670-3670-PTZ","28"
"C2SUR","14065","14065","C2S-NAPOLE-14065-14065-PTZ","28"
"C2SUR","934","934","C2S-COAPA-934-934-PTZ","28"
"C2SUR","5671","110425","C2S-TOPILE-110425-5671-FIJA","28"
"C2SUR","7824","122369","C2S-FUENTE-122369-7824-FIJA","28"
"C2SUR","5671","110426","C2S-TOPILE-110426-5671-FIJA","28"
"C2SUR","6559","119290","C2S-CULHUA-119290-6559-FIJA","28"
"C2SUR","14065","127135","C2S-NAPOLE-127135-14065-FIJA","27"
"C2SUR","14065","127137","C2S-NAPOLE-127137-14065-FIJA","27"
"C2SUR","1109","1109","C2S-HUIPUL-1109-1109-PTZ","27"
"C2SUR","14065","127138","C2S-NAPOLE-127138-14065-FIJA","27"
"C2SUR","3726","3726","C2S-COAPA-3726-3726-PTZ","27"
"C2SUR","2842","2842","C2S-NATIVI-2842-2842-PTZ-20M","27"
"C2SUR","14065","127136","C2S-NAPOLE-127136-14065-FIJA","27"
"C2SUR","14820","14820","C2S-HUIPUL-14820-14820-PTZ-20M","27"
"C2SUR","7994","119997","C2S-CULHUA-119997-7994-FIJA","26"
"C2SUR","3722","3722","C2S-COAPA-3722-3722-PTZ","26"
"C2SUR","1116","1116","C2S-PADIER-1116-1116-PTZ","25"
"C2SUR","928","928","C2S-COAPA-928-928-PTZ","25"
"C2SUR","5983","5983","C2S-COAPA-5983-5983-PTZ","25"
"C2SUR","3447","120238","C2S-COAPA-120238-3447-FIJA","24"
"C2SUR","5925","110910","C2S-NARVAR-110910-5925-FIJA","24"
"C2SUR","3443","3443","C2S-XOTEPI-3443-3443-PTZ","24"
"C2SUR","2767","2767","C2S-NARVAR-2767-2767-PTZ-20M","24"
"C2SUR","214","119820","C2S-FUENTE-119820-214-FIJA","23"
"C2SUR","14083","14083","C2S-NATIVI-14083-14083-PTZ","23"
"C2SUR","14083","127145","C2S-NATIVI-127145-14083-FIJA","23"
"C2SUR","2938","2938","C2S-NAPOLE-2938-2938-PTZ-20M","23"
"C2SUR","14215","120075","C2S-NAPOLE-120075-14215-FIJA","23"
"C2SUR","1119","120530","C2S-TOPILE-120530-1119-FIJA","23"
"C2SUR","3403","106470","C2S-TAXQUE-106470-3403-FIJA","23"
"C2SUR","5717","5717","C2S-COAPA-5717-5717-PTZ","22"
"C2SUR","6470","6470","C2S-NARVAR-6470-6470-PTZ","22"
"C2SUR","96","96","C2S-CULHUA-96-96-PTZ","22"
"C2SUR","14103","127162","C2S-PORTAL-127162-14103-FIJA","22"
"C2SUR","14083","127144","C2S-NATIVI-127144-14083-FIJA","22"
"C2SUR","3356","106370","C2S-CULHUA-106370-3356-FIJA","22"
"C2SUR","1555","117984","C2S-FUENTE-117984-1555-FIJA","22"
"C2SUR","3266","106171","C2S-UNIVER-106171-3266-FIJA","22"
"C2SUR","14627","119664","C2S-UNIVER-119664-14627-FIJA","21"
"C2SUR","203","120913","C2S-TOPILE-120913-203-FIJA","21"
"C2SUR","6512","119133","C2S-XOTEPI-119133-6512-FIJA","21"
"C2SUR","14135","118757","C2S-NAPOLE-118757-14135-FIJA","21"
"C2SUR","203","203","C2S-TOPILE-203-203-PTZ","21"
"C2SUR","7118","112337","C2S-UNIVER-112337-7118-FIJA","21"
"C2SUR","14490","119438","C2S-XOTEPI-119438-14490-FIJA","21"
"C2SUR","7992","7992","C2S-CULHUA-7992-7992-PTZ","21"
"C2SUR","203","120915","C2S-TOPILE-120915-203-FIJA","21"
"C2SUR","203","120914","C2S-TOPILE-120914-203-FIJA","21"
"C2SUR","3339","3339","C2S-XOTEPI-3339-3339-PTZ","21"
"C2SUR","3385","3385","C2S-TAXQUE-3385-3385-PTZ-20M","21"
"C2SUR","203","120916","C2S-TOPILE-120916-203-FIJA","21"
"C2SUR","6495","119009","C2S-UNIVER-119009-6495-FIJA","20"
"C2SUR","14083","127146","C2S-NATIVI-127146-14083-FIJA","20"
"C2SUR","6470","111655","C2S-NARVAR-111655-6470-FIJA","20"
"C2SUR","6566","6566","C2S-COYOAC-6566-6566-PTZ","20"
"C2SUR","3444","119730","C2S-XOTEPI-119730-3444-FIJA","20"
"C2SUR","7963","113739","C2S-PORTAL-113739-7963-FIJA","20"
"C2SUR","16674","122866","C2S-FUENTE-122866-16674-FIJA","20"
"C2SUR","3405","3405","C2S-TAXQUE-3405-3405-PTZ-20M","20"
"C2SUR","14135","118758","C2S-NAPOLE-118758-14135-FIJA","20"
"C2SUR","6226","118600","C2S-TAXQUE-118600-6226-FIJA","19"
"C2SUR","3477","3477","C2S-HUIPUL-3477-3477-PTZ-20M","19"
"C2SUR","14083","127143","C2S-NATIVI-127143-14083-FIJA","19"
"C2SUR","14468","14468","C2S-CULHUA-14468-14468-PTZ","19"
"C2SUR","14347","14347","C2S-TAXQUE-14347-14347-PTZ","19"
"C2SUR","16674","122864","C2S-FUENTE-122864-16674-FIJA","19"
"C2SUR","8012","121436","C2S-PADIER-121436-8012-FIJA","19"
"C2SUR","3643","106685","C2S-HUIPUL-106685-3643-FIJA","19"
"C2SUR","3643","106688","C2S-HUIPUL-106688-3643-FIJA","19"
"C2SUR","3366","3366","C2S-COYOAC-3366-3366-PTZ-20M","19"
"C2SUR","14627","119661","C2S-UNIVER-119661-14627-FIJA","19"
"C2SUR","7824","122367","C2S-FUENTE-122367-7824-FIJA","18"
"C2SUR","3643","106686","C2S-HUIPUL-106686-3643-FIJA","18"
"C2SUR","1617","1617","C2S-COAPA-1617-1617-PTZ","18"
"C2SUR","5700","110496","C2S-TOPILE-110496-5700-FIJA","18"
"C2SUR","7969","122395","C2S-PORTAL-122395-7969-FIJA","18"
"C2SUR","1136","1136","C2S-COAPA-1136-1136-PTZ-20M","18"
"C2SUR","7577","120562","C2S-TOPILE-120562-7577-FIJA","18"
"C2SUR","2690","2690","C2S-NAPOLE-2690-2690-PTZ-20M","18"
"C2SUR","7969","122396","C2S-PORTAL-122396-7969-FIJA","18"
"C2SUR","3295","119006","C2S-TAXQUE-119006-3295-FIJA","18"
"C2SUR","17218","17218","C2S-PORTAL-17218-17218-PTZ","18"
"C2SUR","3403","106472","C2S-TAXQUE-106472-3403-FIJA","18"
"C2SUR","5671","110428","C2S-TOPILE-110428-5671-FIJA","18"
"C2SUR","14863","14863","C2S-HUIPUL-14863-14863-PTZ","18"
"C2SUR","6226","118599","C2S-TAXQUE-118599-6226-FIJA","18"
"C2SUR","14103","127159","C2S-PORTAL-127159-14103-FIJA","18"
"C2SUR","1107","102696","C2S-HUIPUL-102696-1107-FIJA","18"
"C2SUR","7118","112340","C2S-UNIVER-112340-7118-FIJA","17"
"C2SUR","3265","114838","C2S-UNIVER-114838-3265-4K","17"
"C2SUR","3661","120524","C2S-HUIPUL-120524-3661-FIJA","17"
"C2SUR","7577","120563","C2S-TOPILE-120563-7577-FIJA","17"
"C2SUR","7577","120564","C2S-TOPILE-120564-7577-FIJA","17"
"C2SUR","6489","6489","C2S-TAXQUE-6489-6489-PTZ","17"
"C2SUR","5684","119263","C2S-PADIER-119263-5684-FIJA","17"
"C2SUR","6566","111801","C2S-COYOAC-111801-6566-FIJA","17"
"C2SUR","3403","106469","C2S-TAXQUE-106469-3403-FIJA","17"
"C2SUR","7577","7577","C2S-TOPILE-7577-7577-PTZ","17"
"C2SUR","7577","120561","C2S-TOPILE-120561-7577-FIJA","17"
"C2SUR","5508","121242","C2S-NARVAR-121242-5508-FIJA","16"
"C2SUR","3295","119007","C2S-TAXQUE-119007-3295-FIJA","16"
"C2SUR","6474","130891","C2S-NATIVI-130891-6474-FIJA","16"
"C2SUR","5925","5925","C2S-NARVAR-5925-5925-PTZ","16"
"C2SUR","7578","7578","C2S-PADIER-7578-7578-PTZ","16"
"C2SUR","14627","119663","C2S-UNIVER-119663-14627-FIJA","16"
"C2SUR","17229","114517","C2S-COYOAC-114517-17229-FIJA","15"
"C2SUR","17229","114519","C2S-COYOAC-114519-17229-FIJA","15"
"C2SUR","16674","122865","C2S-FUENTE-122865-16674-FIJA","15"
"C2SUR","17229","114518","C2S-COYOAC-114518-17229-FIJA","15"
"C2SUR","14845","14845","C2S-FUENTE-14845-14845-PTZ","15"
"C2SUR","5925","110911","C2S-NARVAR-110911-5925-FIJA","15"
"C2SUR","5508","121245","C2S-NARVAR-121245-5508-FIJA","15"
"C2SUR","17229","114520","C2S-COYOAC-114520-17229-FIJA","15"
"C2SUR","3447","3447","C2S-COAPA-3447-3447-PTZ","15"
"C2SUR","3679","3679","C2S-HUIPUL-3679-3679-PTZ","15"
"C2SUR","16674","122863","C2S-FUENTE-122863-16674-FIJA","15"
"C2SUR","6474","6474","C2S-NATIVI-6474-6474-PTZ","15"
"C2SUR","6512","119134","C2S-XOTEPI-119134-6512-FIJA","15"
"C2SUR","5925","110909","C2S-NARVAR-110909-5925-FIJA","15"
"C2SUR","5524","119250","C2S-NARVAR-119250-5524-FIJA","14"
"C2SUR","3295","119005","C2S-TAXQUE-119005-3295-FIJA","14"
"C2SUR","6495","119010","C2S-UNIVER-119010-6495-FIJA","14"
"C2SUR","14627","119662","C2S-UNIVER-119662-14627-FIJA","14"
"C2SUR","5925","110912","C2S-NARVAR-110912-5925-FIJA","14"
"C2SUR","1555","117983","C2S-FUENTE-117983-1555-FIJA","14"
