"Total de registros", 2307
"Sitio","Id STV","Id Flujo","Etiqueta","Eventos"
"C2NORTE","7081","112221","C2N-PANTIT-112221-7081-FIJA","1396"
"C2NORTE","9024","114893","C2N-LINDAV-114893-9024-4K","1343"
"C2NORTE","3944","3944","C2N-MERCED-3944-3944-PTZ","1219"
"C2NORTE","3945","124308","C2N-MERCED-124308-3945-FIJA","1152"
"C2NORTE","3945","124310","C2N-MERCED-124310-3945-FIJA","1151"
"C2NORTE","3945","124307","C2N-MERCED-124307-3945-FIJA","1148"
"C2NORTE","3945","124309","C2N-MERCED-124309-3945-FIJA","1146"
"C2NORTE","3945","3945","C2N-MERCED-3945-3945-PTZ","1137"
"C2NORTE","3848","115299","C2N-ARENAL-115299-3848-FIJA","1125"
"C2NORTE","1009","1009","C2N-ARENAL-1009-1009-PTZ","1114"
"C2NORTE","3944","124305","C2N-MERCED-124305-3944-FIJA","1092"
"C2NORTE","7081","112224","C2N-PANTIT-112224-7081-FIJA","1050"
"C2NORTE","6976","6976","C2N-PANTIT-6976-6976-PTZ","1028"
"C2NORTE","1724","1724","C2N-ARENAL-1724-1724-PTZ","985"
"C2NORTE","1409","1409","C2N-LINDAV-1409-1409-PTZ","967"
"C2NORTE","3944","124304","C2N-MERCED-124304-3944-FIJA","916"
"C2NORTE","633","633","C2N-PANTIT-633-633-PTZ","788"
"C2NORTE","17295","17295","C2N-ARENAL-17295-17295-PTZ","778"
"C2NORTE","992","102496","C2N-ARENAL-102496-992-FIJA","766"
"C2NORTE","961","114900","C2N-CONSUL-114900-961-4K","716"
"C2NORTE","1724","103829","C2N-ARENAL-103829-1724-FIJA","689"
"C2NORTE","3524","120267","C2N-TLACOT-120267-3524-FIJA","681"
"C2NORTE","12097","180135","C2N-CONGRE-180135-12097-FIJA","635"
"C2NORTE","7648","7648","C2N-ARENAL-7648-7648-PTZ","632"
"C2NORTE","6866","6866","C2N-TEPEYA-6866-6866-PTZ","613"
"C2NORTE","1011","102538","C2N-ARENAL-102538-1011-FIJA","612"
"C2NORTE","6903","6903","C2N-TICOMA-6903-6903-PTZ","603"
"C2NORTE","1871","115919","C2N-TEPEYA-115919-1871-FIJA","555"
"C2NORTE","2049","132270","C2N-TICOMA-132270-2049-FIJA","552"
"C2NORTE","3747","3747","C2N-ARENAL-3747-3747-PTZ","548"
"C2NORTE","3514","106597","C2N-PANTIT-106597-3514-FIJA","539"
"C2NORTE","1401","130338","C2N-PRADER-130338-1401-FIJA","536"
"C2NORTE","7791","7791","C2N-TLACOT-7791-7791-PTZ","531"
"C2NORTE","3626","115684","C2N-PANTIT-115684-3626-FIJA","509"
"C2NORTE","8538","8538","C2N-CUCHIL-8538-8538-PTZ","508"
"C2NORTE","7081","112223","C2N-PANTIT-112223-7081-FIJA","506"
"C2NORTE","6049","6049","C2N-TEPEYA-6049-6049-PTZ","503"
"C2NORTE","11318","11318","C2N-LINDAV-11318-11318-PTZ","503"
"C2NORTE","1401","130337","C2N-PRADER-130337-1401-FIJA","483"
"C2NORTE","1011","1011","C2N-ARENAL-1011-1011-PTZ","471"
"C2NORTE","3909","107114","C2N-ARENAL-107114-3909-FIJA","463"
"C2NORTE","992","992","C2N-ARENAL-992-992-PTZ","451"
"C2NORTE","11829","11829","C2N-CONSUL-11829-11829-PTZ","450"
"C2NORTE","633","101645","C2N-PANTIT-101645-633-FIJA","448"
"C2NORTE","5947","5947","C2N-TEPEYA-5947-5947-PTZ-20M","419"
"C2NORTE","6976","112124","C2N-PANTIT-112124-6976-FIJA","416"
"C2NORTE","633","101646","C2N-PANTIT-101646-633-FIJA","409"
"C2NORTE","6912","6912","C2N-LINDAV-6912-6912-PTZ","403"
"C2NORTE","1871","1871","C2N-TEPEYA-1871-1871-PTZ","380"
"C2NORTE","3626","3626","C2N-PANTIT-3626-3626-PTZ","377"
"C2NORTE","3845","3845","C2N-ARENAL-3845-3845-PTZ","369"
"C2NORTE","7648","113288","C2N-ARENAL-113288-7648-FIJA","369"
"C2NORTE","3909","107115","C2N-ARENAL-107115-3909-FIJA","362"
"C2NORTE","11867","11867","C2N-ARENAL-11867-11867-PTZ","353"
"C2NORTE","1011","102539","C2N-ARENAL-102539-1011-FIJA","350"
"C2NORTE","3747","106927","C2N-ARENAL-106927-3747-FIJA","343"
"C2NORTE","11867","126711","C2N-ARENAL-126711-11867-FIJA","337"
"C2NORTE","1997","132940","C2N-CUAUTE-132940-1997-FIJA","332"
"C2NORTE","11867","126712","C2N-ARENAL-126712-11867-FIJA","332"
"C2NORTE","11867","126714","C2N-ARENAL-126714-11867-FIJA","328"
"C2NORTE","1997","132937","C2N-CUAUTE-132937-1997-FIJA","325"
"C2NORTE","1997","132939","C2N-CUAUTE-132939-1997-FIJA","325"
"C2NORTE","1997","132938","C2N-CUAUTE-132938-1997-FIJA","325"
"C2NORTE","1997","1997","C2N-CUAUTE-1997-1997-PTZ","316"
"C2NORTE","992","102494","C2N-ARENAL-102494-992-FIJA","316"
"C2NORTE","11867","126713","C2N-ARENAL-126713-11867-FIJA","300"
"C2NORTE","17295","114783","C2N-ARENAL-114783-17295-FIJA","298"
"C2NORTE","7062","118499","C2N-PANTIT-118499-7062-FIJA","293"
"C2NORTE","1152","1152","C2N-PRADER-1152-1152-PTZ","284"
"C2NORTE","3909","3909","C2N-ARENAL-3909-3909-PTZ","282"
"C2NORTE","3747","106926","C2N-ARENAL-106926-3747-FIJA","278"
"C2NORTE","7791","131701","C2N-TLACOT-131701-7791-FIJA","276"
"C2NORTE","17425","121569","C2N-CONGRE-121569-17425-FIJA","273"
"C2NORTE","12292","12292","C2N-CONSUL-12292-12292-PTZ","270"
"C2NORTE","1871","115918","C2N-TEPEYA-115918-1871-FIJA","268"
"C2NORTE","3846","107050","C2N-ARENAL-107050-3846-FIJA","263"
"C2NORTE","17402","121477","C2N-ARAGON-121477-17402-FIJA","261"
"C2NORTE","6860","121002","C2N-PRADER-121002-6860-FIJA","260"
"C2NORTE","17425","121567","C2N-CONGRE-121567-17425-FIJA","259"
"C2NORTE","9229","9229","C2N-CONSUL-9229-9229-PTZ","252"
"C2NORTE","1004","1004","C2N-ARENAL-1004-1004-PTZ","250"
"C2NORTE","9242","114189","C2N-ARENAL-114189-9242-FIJA","249"
"C2NORTE","1724","103831","C2N-ARENAL-103831-1724-FIJA","247"
"C2NORTE","17402","121478","C2N-ARAGON-121478-17402-FIJA","243"
"C2NORTE","7648","113286","C2N-ARENAL-113286-7648-FIJA","236"
"C2NORTE","3514","106599","C2N-PANTIT-106599-3514-FIJA","235"
"C2NORTE","17425","121570","C2N-CONGRE-121570-17425-FIJA","234"
"C2NORTE","17425","121568","C2N-CONGRE-121568-17425-FIJA","233"
"C2NORTE","1724","103832","C2N-ARENAL-103832-1724-FIJA","227"
"C2NORTE","17402","17402","C2N-ARAGON-17402-17402-PTZ","222"
"C2NORTE","7791","131704","C2N-TLACOT-131704-7791-FIJA","221"
"C2NORTE","973","973","C2N-MOCTEZ-973-973-PTZ","219"
"C2NORTE","17449","17449","C2N-CONSUL-17449-17449-PTZ","215"
"C2NORTE","6977","131251","C2N-PANTIT-131251-6977-FIJA","212"
"C2NORTE","6950","125896","C2N-CUAUTE-125896-6950-FIJA","210"
"C2NORTE","9309","122534","C2N-CUAUTE-122534-9309-FIJA","207"
"C2NORTE","7065","119507","C2N-PANTIT-119507-7065-FIJA","207"
"C2NORTE","1818","1818","C2N-ARAGON-1818-1818-PTZ","204"
"C2NORTE","1401","1401","C2N-PRADER-1401-1401-PTZ","201"
"C2NORTE","6950","125898","C2N-CUAUTE-125898-6950-FIJA","196"
"C2NORTE","9309","122533","C2N-CUAUTE-122533-9309-FIJA","196"
"C2NORTE","1686","1686","C2N-ARAGON-1686-1686-PTZ","193"
"C2NORTE","9242","9242","C2N-ARENAL-9242-9242-PTZ","191"
"C2NORTE","7648","113285","C2N-ARENAL-113285-7648-FIJA","190"
"C2NORTE","11649","11649","C2N-PANTIT-11649-11649-PTZ","188"
"C2NORTE","7062","118498","C2N-PANTIT-118498-7062-FIJA","187"
"C2NORTE","6950","125897","C2N-CUAUTE-125897-6950-FIJA","187"
"C2NORTE","17402","121476","C2N-ARAGON-121476-17402-FIJA","187"
"C2NORTE","9309","122532","C2N-CUAUTE-122532-9309-FIJA","181"
"C2NORTE","977","977","C2N-MOCTEZ-977-977-PTZ","179"
"C2NORTE","1891","1891","C2N-TEPEYA-1891-1891-PTZ","173"
"C2NORTE","17419","17419","C2N-CONSUL-17419-17419-PTZ","170"
"C2NORTE","2128","132328","C2N-TICOMA-132328-2128-FIJA","170"
"C2NORTE","9309","122531","C2N-CUAUTE-122531-9309-FIJA","169"
"C2NORTE","11458","11458","C2N-PANTIT-11458-11458-PTZ","164"
"C2NORTE","1821","1821","C2N-ARAGON-1821-1821-PTZ","158"
"C2NORTE","3846","3846","C2N-ARENAL-3846-3846-PTZ","155"
"C2NORTE","9309","9309","C2N-CUAUTE-9309-9309-PTZ","153"
"C2NORTE","1401","130339","C2N-PRADER-130339-1401-FIJA","152"
"C2NORTE","17402","121475","C2N-ARAGON-121475-17402-FIJA","152"
"C2NORTE","17419","121546","C2N-CONSUL-121546-17419-FIJA","151"
"C2NORTE","633","101648","C2N-PANTIT-101648-633-FIJA","150"
"C2NORTE","557","557","C2N-LINDAV-557-557-PTZ","150"
"C2NORTE","3990","3990","C2N-ARENAL-3990-3990-PTZ","150"
"C2NORTE","992","102493","C2N-ARENAL-102493-992-FIJA","149"
"C2NORTE","7791","131703","C2N-TLACOT-131703-7791-FIJA","148"
"C2NORTE","17438","121619","C2N-CONSUL-121619-17438-FIJA","148"
"C2NORTE","7081","112222","C2N-PANTIT-112222-7081-FIJA","144"
"C2NORTE","6950","125895","C2N-CUAUTE-125895-6950-FIJA","141"
"C2NORTE","12093","180123","C2N-CONGRE-180123-12093-FIJA","140"
"C2NORTE","11072","11072","C2N-PRADER-11072-11072-PTZ","138"
"C2NORTE","3516","3516","C2N-PANTIT-3516-3516-PTZ","137"
"C2NORTE","17438","17438","C2N-CONSUL-17438-17438-PTZ","137"
"C2NORTE","1009","102536","C2N-ARENAL-102536-1009-FIJA","135"
"C2NORTE","17419","121543","C2N-CONSUL-121543-17419-FIJA","130"
"C2NORTE","7645","7645","C2N-ARENAL-7645-7645-PTZ","129"
"C2NORTE","7791","131702","C2N-TLACOT-131702-7791-FIJA","129"
"C2NORTE","4001","4001","C2N-ZARAGO-4001-4001-PTZ","128"
"C2NORTE","10823","10823","C2N-QUIROG-10823-10823-PTZ","125"
"C2NORTE","11629","11629","C2N-PANTIT-11629-11629-PTZ","124"
"C2NORTE","1882","1882","C2N-LINDAV-1882-1882-PTZ","123"
"C2NORTE","17438","121620","C2N-CONSUL-121620-17438-FIJA","122"
"C2NORTE","7773","7773","C2N-PANTIT-7773-7773-PTZ","120"
"C2NORTE","17438","121622","C2N-CONSUL-121622-17438-FIJA","118"
"C2NORTE","3524","120266","C2N-TLACOT-120266-3524-FIJA","118"
"C2NORTE","3791","124198","C2N-MOCTEZ-124198-3791-FIJA","115"
"C2NORTE","5992","5992","C2N-MOCTEZ-5992-5992-PTZ","115"
"C2NORTE","3626","115683","C2N-PANTIT-115683-3626-FIJA","112"
"C2NORTE","6977","131250","C2N-PANTIT-131250-6977-FIJA","112"
"C2NORTE","633","101647","C2N-PANTIT-101647-633-FIJA","112"
"C2NORTE","3626","115682","C2N-PANTIT-115682-3626-FIJA","111"
"C2NORTE","17438","121621","C2N-CONSUL-121621-17438-FIJA","110"
"C2NORTE","17419","121544","C2N-CONSUL-121544-17419-FIJA","109"
"C2NORTE","17419","121545","C2N-CONSUL-121545-17419-FIJA","108"
"C2NORTE","3514","3514","C2N-PANTIT-3514-3514-PTZ","104"
"C2NORTE","2101","123627","C2N-TEPEYA-123627-2101-FIJA","104"
"C2NORTE","3792","3792","C2N-ARENAL-3792-3792-PTZ","101"
"C2NORTE","11629","121092","C2N-PANTIT-121092-11629-FIJA","100"
"C2NORTE","9242","114190","C2N-ARENAL-114190-9242-FIJA","99"
"C2NORTE","2135","2135","C2N-QUIROG-2135-2135-PTZ","99"
"C2NORTE","3846","107052","C2N-ARENAL-107052-3846-FIJA","98"
"C2NORTE","7035","112171","C2N-PANTIT-112171-7035-FIJA","98"
"C2NORTE","2049","132269","C2N-TICOMA-132269-2049-FIJA","96"
"C2NORTE","3911","3911","C2N-PANTIT-3911-3911-PTZ","94"
"C2NORTE","4002","4002","C2N-ARENAL-4002-4002-PTZ","93"
"C2NORTE","3845","107047","C2N-ARENAL-107047-3845-FIJA","91"
"C2NORTE","11629","121091","C2N-PANTIT-121091-11629-FIJA","91"
"C2NORTE","12097","180136","C2N-CONGRE-180136-12097-FIJA","89"
"C2NORTE","6976","112122","C2N-PANTIT-112122-6976-FIJA","88"
"C2NORTE","53","100110","C2N-PRADER-100110-53-FIJA","87"
"C2NORTE","11629","121090","C2N-PANTIT-121090-11629-FIJA","87"
"C2NORTE","6950","6950","C2N-CUAUTE-6950-6950-PTZ","86"
"C2NORTE","11557","11557","C2N-TLACOT-11557-11557-PTZ","84"
"C2NORTE","3517","3517","C2N-PANTIT-3517-3517-PTZ","82"
"C2NORTE","3821","3821","C2N-TEPEYA-3821-3821-PTZ-20M","81"
"C2NORTE","3909","107113","C2N-ARENAL-107113-3909-FIJA","80"
"C2NORTE","11629","121089","C2N-PANTIT-121089-11629-FIJA","78"
"C2NORTE","3514","106600","C2N-PANTIT-106600-3514-FIJA","77"
"C2NORTE","1979","1979","C2N-PRADER-1979-1979-PTZ","70"
"C2NORTE","3559","117883","C2N-PANTIT-117883-3559-FIJA","70"
"C2NORTE","1585","132219","C2N-MOCTEZ-132219-1585-FIJA","69"
"C2NORTE","3830","115295","C2N-ARENAL-115295-3830-FIJA","68"
"C2NORTE","2101","123628","C2N-TEPEYA-123628-2101-FIJA","68"
"C2NORTE","4003","4003","C2N-ARENAL-4003-4003-PTZ","67"
"C2NORTE","10796","128056","C2N-TEPEYA-128056-10796-FIJA","67"
"C2NORTE","10796","10796","C2N-TEPEYA-10796-10796-PTZ","66"
"C2NORTE","10796","128058","C2N-TEPEYA-128058-10796-FIJA","66"
"C2NORTE","10796","128059","C2N-TEPEYA-128059-10796-FIJA","64"
"C2NORTE","3626","115681","C2N-PANTIT-115681-3626-FIJA","64"
"C2NORTE","6095","6095","C2N-CUCHIL-6095-6095-PTZ","64"
"C2NORTE","1901","1901","C2N-QUIROG-1901-1901-PTZ","62"
"C2NORTE","2146","2146","C2N-CUAUTE-2146-2146-PTZ","62"
"C2NORTE","10796","128057","C2N-TEPEYA-128057-10796-FIJA","61"
"C2NORTE","1003","1003","C2N-ARENAL-1003-1003-PTZ","60"
"C2NORTE","2101","123629","C2N-TEPEYA-123629-2101-FIJA","60"
"C2NORTE","3559","3559","C2N-PANTIT-3559-3559-PTZ","60"
"C2NORTE","1186","1186","C2N-TEPEYA-1186-1186-PTZ","59"
"C2NORTE","7065","119506","C2N-PANTIT-119506-7065-FIJA","58"
"C2NORTE","1724","103830","C2N-ARENAL-103830-1724-FIJA","58"
"C2NORTE","7065","119508","C2N-PANTIT-119508-7065-FIJA","57"
"C2NORTE","1010","1010","C2N-ARENAL-1010-1010-PTZ","56"
"C2NORTE","6010","6010","C2N-CUCHIL-6010-6010-PTZ","56"
"C2NORTE","1980","1980","C2N-CUCHIL-1980-1980-PTZ-20M","54"
"C2NORTE","1186","116403","C2N-TEPEYA-116403-1186-FIJA","54"
"C2NORTE","7644","7644","C2N-ZARAGO-7644-7644-PTZ","52"
"C2NORTE","3556","3556","C2N-PANTIT-3556-3556-PTZ","52"
"C2NORTE","6932","6932","C2N-QUIROG-6932-6932-PTZ","51"
"C2NORTE","3747","106925","C2N-ARENAL-106925-3747-FIJA","50"
"C2NORTE","6976","112121","C2N-PANTIT-112121-6976-FIJA","50"
"C2NORTE","12324","12324","C2N-MOCTEZ-12324-12324-PTZ","49"
"C2NORTE","1186","116402","C2N-TEPEYA-116402-1186-FIJA","48"
"C2NORTE","1871","115917","C2N-TEPEYA-115917-1871-FIJA","48"
"C2NORTE","11841","11841","C2N-CONSUL-11841-11841-PTZ","46"
"C2NORTE","7062","7062","C2N-PANTIT-7062-7062-PTZ","46"
"C2NORTE","1812","1812","C2N-PRADER-1812-1812-PTZ","46"
"C2NORTE","10894","10894","C2N-QUIROG-10894-10894-PTZ","45"
"C2NORTE","2049","132271","C2N-TICOMA-132271-2049-FIJA","45"
"C2NORTE","1205","1205","C2N-TICOMA-1205-1205-PTZ","45"
"C2NORTE","1822","1822","C2N-TEPEYA-1822-1822-PTZ","45"
"C2NORTE","1186","116404","C2N-TEPEYA-116404-1186-FIJA","44"
"C2NORTE","2101","123630","C2N-TEPEYA-123630-2101-FIJA","44"
"C2NORTE","17295","114781","C2N-ARENAL-114781-17295-FIJA","44"
"C2NORTE","6809","119600","C2N-CUCHIL-119600-6809-FIJA","44"
"C2NORTE","3585","3585","C2N-IZTACC-3585-3585-PTZ-20M","44"
"C2NORTE","11900","11900","C2N-MERCED-11900-11900-PTZ","42"
"C2NORTE","7065","7065","C2N-PANTIT-7065-7065-PTZ","42"
"C2NORTE","1833","118891","C2N-ARAGON-118891-1833-FIJA","42"
"C2NORTE","10745","10745","C2N-QUIROG-10745-10745-PTZ","42"
"C2NORTE","11410","11410","C2N-TLACOT-11410-11410-PTZ-20M","40"
"C2NORTE","6977","131252","C2N-PANTIT-131252-6977-FIJA","40"
"C2NORTE","12097","12097","C2N-CONGRE-12097-12097-PTZ","38"
"C2NORTE","3514","106598","C2N-PANTIT-106598-3514-FIJA","38"
"C2NORTE","1178","1178","C2N-PRADER-1178-1178-PTZ","38"
"C2NORTE","9132","9132","C2N-PANTIT-9132-9132-PTZ","38"
"C2NORTE","7065","119505","C2N-PANTIT-119505-7065-FIJA","38"
"C2NORTE","11841","126708","C2N-CONSUL-126708-11841-FIJA","37"
"C2NORTE","1585","1585","C2N-MOCTEZ-1585-1585-PTZ","37"
"C2NORTE","11460","11460","C2N-PANTIT-11460-11460-PTZ","37"
"C2NORTE","11841","126710","C2N-CONSUL-126710-11841-FIJA","36"
"C2NORTE","11841","126709","C2N-CONSUL-126709-11841-FIJA","36"
"C2NORTE","1833","118892","C2N-ARAGON-118892-1833-FIJA","36"
"C2NORTE","1186","116401","C2N-TEPEYA-116401-1186-FIJA","36"
"C2NORTE","6929","6929","C2N-CUAUTE-6929-6929-PTZ","35"
"C2NORTE","6929","112096","C2N-CUAUTE-112096-6929-FIJA","35"
"C2NORTE","1888","1888","C2N-LINDAV-1888-1888-PTZ","35"
"C2NORTE","1819","1819","C2N-ARAGON-1819-1819-PTZ","35"
"C2NORTE","3791","124195","C2N-MOCTEZ-124195-3791-FIJA","34"
"C2NORTE","1833","118890","C2N-ARAGON-118890-1833-FIJA","34"
"C2NORTE","7039","131325","C2N-TLACOT-131325-7039-FIJA","34"
"C2NORTE","6929","112093","C2N-CUAUTE-112093-6929-FIJA","34"
"C2NORTE","2053","123600","C2N-CUAUTE-123600-2053-FIJA","34"
"C2NORTE","6929","112094","C2N-CUAUTE-112094-6929-FIJA","34"
"C2NORTE","6809","119597","C2N-CUCHIL-119597-6809-FIJA","34"
"C2NORTE","6929","112095","C2N-CUAUTE-112095-6929-FIJA","33"
"C2NORTE","6148","6148","C2N-CUCHIL-6148-6148-PTZ","33"
"C2NORTE","9250","9250","C2N-ZARAGO-9250-9250-PTZ","33"
"C2NORTE","3909","107116","C2N-ARENAL-107116-3909-FIJA","33"
"C2NORTE","17295","114784","C2N-ARENAL-114784-17295-FIJA","33"
"C2NORTE","3559","117884","C2N-PANTIT-117884-3559-FIJA","33"
"C2NORTE","1833","1833","C2N-ARAGON-1833-1833-PTZ","33"
"C2NORTE","58","100123","C2N-QUIROG-100123-58-FIJA","32"
"C2NORTE","58","100121","C2N-QUIROG-100121-58-FIJA","32"
"C2NORTE","2053","123599","C2N-CUAUTE-123599-2053-FIJA","32"
"C2NORTE","569","569","C2N-PRADER-569-569-PTZ","32"
"C2NORTE","2029","2029","C2N-CUAUTE-2029-2029-PTZ","32"
"C2NORTE","2101","2101","C2N-TEPEYA-2101-2101-PTZ","32"
"C2NORTE","2132","132329","C2N-ARAGON-132329-2132-FIJA","31"
"C2NORTE","3544","3544","C2N-TLACOT-3544-3544-PTZ-20M","31"
"C2NORTE","992","102495","C2N-ARENAL-102495-992-FIJA","31"
"C2NORTE","4013","4013","C2N-ZARAGO-4013-4013-PTZ-20M","31"
"C2NORTE","2053","123601","C2N-CUAUTE-123601-2053-FIJA","31"
"C2NORTE","16949","16949","C2N-ARAGON-16949-16949-PTZ","31"
"C2NORTE","7645","113279","C2N-ARENAL-113279-7645-FIJA","30"
"C2NORTE","6895","131164","C2N-QUIROG-131164-6895-FIJA","30"
"C2NORTE","3634","132987","C2N-IZTACC-132987-3634-FIJA","30"
"C2NORTE","2053","123602","C2N-CUAUTE-123602-2053-FIJA","30"
"C2NORTE","6137","6137","C2N-ARAGON-6137-6137-PTZ","30"
"C2NORTE","11549","126676","C2N-PANTIT-126676-11549-FIJA","30"
"C2NORTE","3791","124197","C2N-MOCTEZ-124197-3791-FIJA","30"
"C2NORTE","6809","119598","C2N-CUCHIL-119598-6809-FIJA","29"
"C2NORTE","3921","3921","C2N-MOCTEZ-3921-3921-PTZ","29"
"C2NORTE","1833","118889","C2N-ARAGON-118889-1833-FIJA","29"
"C2NORTE","3845","107048","C2N-ARENAL-107048-3845-FIJA","29"
"C2NORTE","3764","119491","C2N-MOCTEZ-119491-3764-FIJA","28"
"C2NORTE","7038","7038","C2N-TLACOT-7038-7038-PTZ","28"
"C2NORTE","2053","2053","C2N-CUAUTE-2053-2053-PTZ","28"
"C2NORTE","7786","7786","C2N-PANTIT-7786-7786-PTZ","28"
"C2NORTE","6953","120749","C2N-CUAUTE-120749-6953-FIJA","28"
"C2NORTE","11841","126707","C2N-CONSUL-126707-11841-FIJA","28"
"C2NORTE","6165","6165","C2N-TLACOT-6165-6165-PTZ","27"
"C2NORTE","1009","102534","C2N-ARENAL-102534-1009-FIJA","27"
"C2NORTE","1325","118825","C2N-TICOMA-118825-1325-FIJA","27"
"C2NORTE","6152","6152","C2N-CUCHIL-6152-6152-PTZ","27"
"C2NORTE","7062","118497","C2N-PANTIT-118497-7062-FIJA","26"
"C2NORTE","10671","10671","C2N-PRADER-10671-10671-PTZ-20M","26"
"C2NORTE","8449","121067","C2N-CUCHIL-121067-8449-FIJA","26"
"C2NORTE","17295","114782","C2N-ARENAL-114782-17295-FIJA","26"
"C2NORTE","11549","11549","C2N-PANTIT-11549-11549-PTZ","26"
"C2NORTE","12321","119474","C2N-MOCTEZ-119474-12321-FIJA","26"
"C2NORTE","53","100109","C2N-PRADER-100109-53-FIJA","26"
"C2NORTE","2049","132272","C2N-TICOMA-132272-2049-FIJA","25"
"C2NORTE","1325","118828","C2N-TICOMA-118828-1325-FIJA","25"
"C2NORTE","11715","11715","C2N-TLACOT-11715-11715-PTZ","25"
"C2NORTE","3596","3596","C2N-TLACOT-3596-3596-PTZ-20M","25"
"C2NORTE","53","53","C2N-PRADER-53-53-PTZ","25"
"C2NORTE","1011","102540","C2N-ARENAL-102540-1011-FIJA","24"
"C2NORTE","2182","2182","C2N-ARAGON-2182-2182-PTZ","24"
"C2NORTE","3533","3533","C2N-TLACOT-3533-3533-PTZ-20M","24"
"C2NORTE","7773","113352","C2N-PANTIT-113352-7773-FIJA","24"
"C2NORTE","1440","118997","C2N-PANTIT-118997-1440-FIJA","24"
"C2NORTE","3764","119490","C2N-MOCTEZ-119490-3764-FIJA","24"
"C2NORTE","7018","119141","C2N-TLACOT-119141-7018-FIJA","23"
"C2NORTE","10687","10687","C2N-TEPEYA-10687-10687-PTZ-20M","23"
