"Total de registros", 5261
"Sitio","Id STV","Id Flujo","Etiqueta","Eventos"
"C2PONIENTE","7349","112943","C2P-TACUBA-112943-7349-FIJA","5"
"C2PONIENTE","6635","111916","C2P-CUAJIM-111916-6635-FIJA","5"
"C2PONIENTE","6431","111569","C2P-CLAVER-111569-6431-FIJA","5"
"C2PONIENTE","3109","105723","C2P-POLANC-105723-3109-FIJA","5"
"C2PONIENTE","3017","3017","C2P-TACUBA-3017-3017-PTZ","5"
"C2PONIENTE","4640","4640","C2P-CLAVER-4640-4640-PTZ","5"
"C2PONIENTE","5798","110596","C2P-CUAJIM-110596-5798-FIJA","5"
"C2PONIENTE","3077","3077","C2P-POLANC-3077-3077-PTZ","5"
"C2PONIENTE","4576","108192","C2P-CLAVER-108192-4576-FIJA","5"
"C2PONIENTE","1739","103854","C2P-TACUBA-103854-1739-FIJA","5"
"C2PONIENTE","6616","125685","C2P-ELYAQU-125685-6616-FIJA","5"
"C2PONIENTE","866","102271","C2P-TACUBA-102271-866-FIJA","5"
"C2PONIENTE","60","100130","C2P-ALPES-100130-60-FIJA","5"
"C2PONIENTE","3071","105612","C2P-CHAPUL-105612-3071-FIJA","5"
"C2PONIENTE","4580","108205","C2P-CLAVER-108205-4580-FIJA","5"
"C2PONIENTE","7341","112914","C2P-SOTELO-112914-7341-FIJA","5"
"C2PONIENTE","7351","112949","C2P-TACUBA-112949-7351-FIJA","5"
"C2PONIENTE","3055","3055","C2P-TACUBA-3055-3055-PTZ","5"
"C2PONIENTE","3024","105486","C2P-TACUBA-105486-3024-FIJA","5"
"C2PONIENTE","362","100970","C2P-CUITLA-100970-362-FIJA","5"
"C2PONIENTE","12773","12773","C2P-HORMIG-12773-12773-PTZ-20M","5"
"C2PONIENTE","316","316","C2P-HORMIG-316-316-PTZ","5"
"C2PONIENTE","3024","3024","C2P-TACUBA-3024-3024-PTZ","5"
"C2PONIENTE","7375","112983","C2P-TACUBA-112983-7375-FIJA","5"
"C2PONIENTE","381","381","C2P-LARAZA-381-381-PTZ","5"
"C2PONIENTE","1522","1522","C2P-CHAPUL-1522-1522-PTZ","5"
"C2PONIENTE","3038","105521","C2P-TACUBA-105521-3038-FIJA","5"
"C2PONIENTE","1252","102943","C2P-SANANG-102943-1252-FIJA","5"
"C2PONIENTE","306","306","C2P-HORMIG-306-306-PTZ","5"
"C2PONIENTE","4111","107368","C2P-DINAMO-107368-4111-FIJA","5"
"C2PONIENTE","4364","4364","C2P-PLATER-4364-4364-PTZ","5"
"C2PONIENTE","17206","17206","C2P-SANTAF-17206-17206-PTZ","5"
"C2PONIENTE","4114","124397","C2P-SANJER-124397-4114-FIJA","5"
"C2PONIENTE","4650","108388","C2P-HORMIG-108388-4650-FIJA","5"
"C2PONIENTE","5789","110568","C2P-CUAJIM-110568-5789-FIJA","5"
"C2PONIENTE","4430","124644","C2P-PLATER-124644-4430-FIJA","5"
"C2PONIENTE","6264","125469","C2P-PLATER-125469-6264-FIJA","5"
"C2PONIENTE","7373","7373","C2P-TACUBA-7373-7373-PTZ","5"
"C2PONIENTE","1514","103425","C2P-TACUBA-103425-1514-FIJA","5"
"C2PONIENTE","8125","8125","C2P-HORMIG-8125-8125-PTZ","5"
"C2PONIENTE","6605","111850","C2P-CUAJIM-111850-6605-FIJA","5"
"C2PONIENTE","6380","111486","C2P-CUITLA-111486-6380-FIJA","5"
"C2PONIENTE","855","855","C2P-SOTELO-855-855-PTZ","5"
"C2PONIENTE","3083","105654","C2P-CHAPUL-105654-3083-FIJA","5"
"C2PONIENTE","841","102193","C2P-TACUBA-102193-841-FIJA","5"
"C2PONIENTE","1265","102981","C2P-HORMIG-102981-1265-FIJA","5"
"C2PONIENTE","5919","110897","C2P-HORMIG-110897-5919-FIJA","5"
"C2PONIENTE","7410","7410","C2P-TACUBA-7410-7410-PTZ","5"
"C2PONIENTE","1740","103859","C2P-TACUBA-103859-1740-FIJA","5"
"C2PONIENTE","6423","111552","C2P-HORMIG-111552-6423-FIJA","5"
"C2PONIENTE","1519","103446","C2P-TACUBA-103446-1519-FIJA","5"
"C2PONIENTE","3074","3074","C2P-CHAPUL-3074-3074-PTZ","5"
"C2PONIENTE","3131","3131","C2P-POLANC-3131-3131-PTZ","5"
"C2PONIENTE","17280","17280","C2P-TACUBA-17280-17280-PTZ","5"
"C2PONIENTE","4576","4576","C2P-CLAVER-4576-4576-PTZ","5"
"C2PONIENTE","6373","111484","C2P-CUITLA-111484-6373-FIJA","5"
"C2PONIENTE","7871","7871","C2P-CHAPUL-7871-7871-PTZ","5"
"C2PONIENTE","6602","111845","C2P-CUAJIM-111845-6602-FIJA","5"
"C2PONIENTE","17280","114723","C2P-TACUBA-114723-17280-FIJA","5"
"C2PONIENTE","9203","122491","C2P-CLAVER-122491-9203-FIJA","5"
"C2PONIENTE","6402","6402","C2P-HORMIG-6402-6402-PTZ","5"
"C2PONIENTE","3069","105603","C2P-TACUBA-105603-3069-FIJA","5"
"C2PONIENTE","3070","105605","C2P-CHAPUL-105605-3070-FIJA","5"
"C2PONIENTE","832","102166","C2P-TACUBA-102166-832-FIJA","5"
"C2PONIENTE","5813","125215","C2P-CUAJIM-125215-5813-FIJA","5"
"C2PONIENTE","6623","111890","C2P-CUAJIM-111890-6623-FIJA","5"
"C2PONIENTE","51","100107","C2P-POLANC-100107-51-FIJA","5"
"C2PONIENTE","17280","114722","C2P-TACUBA-114722-17280-FIJA","5"
"C2PONIENTE","378","378","C2P-LARAZA-378-378-PTZ","5"
"C2PONIENTE","1229","102871","C2P-LARAZA-102871-1229-FIJA","5"
"C2PONIENTE","5792","5792","C2P-CUAJIM-5792-5792-PTZ","5"
"C2PONIENTE","3074","105623","C2P-CHAPUL-105623-3074-FIJA","5"
"C2PONIENTE","5850","5850","C2P-SANTAF-5850-5850-PTZ","5"
"C2PONIENTE","7342","112917","C2P-TACUBA-112917-7342-FIJA","5"
"C2PONIENTE","6404","111523","C2P-HORMIG-111523-6404-FIJA","5"
"C2PONIENTE","3155","105843","C2P-POLANC-105843-3155-FIJA","5"
"C2PONIENTE","17279","17279","C2P-TACUBA-17279-17279-PTZ","5"
"C2PONIENTE","19","19","C2P-CUITLA-19-19-PTZ","5"
"C2PONIENTE","6603","125667","C2P-CUAJIM-125667-6603-FIJA","5"
"C2PONIENTE","3095","123919","C2P-TACUBA-123919-3095-FIJA","5"
"C2PONIENTE","3061","105586","C2P-CHAPUL-105586-3061-FIJA","5"
"C2PONIENTE","3131","105770","C2P-POLANC-105770-3131-FIJA","5"
"C2PONIENTE","362","362","C2P-CUITLA-362-362-PTZ","5"
"C2PONIENTE","7384","113012","C2P-TACUBA-113012-7384-FIJA","5"
"C2PONIENTE","5795","110588","C2P-CUAJIM-110588-5795-FIJA","5"
"C2PONIENTE","5819","110651","C2P-ELYAQU-110651-5819-FIJA","5"
"C2PONIENTE","5852","5852","C2P-ELYAQU-5852-5852-PTZ","5"
"C2PONIENTE","4120","127978","C2P-DINAMO-127978-4120-FIJA","5"
"C2PONIENTE","7926","113647","C2P-POLANC-113647-7926-FIJA","5"
"C2PONIENTE","3103","105711","C2P-POLANC-105711-3103-FIJA","5"
"C2PONIENTE","3071","3071","C2P-CHAPUL-3071-3071-PTZ","5"
"C2PONIENTE","6367","111466","C2P-LARAZA-111466-6367-FIJA","5"
"C2PONIENTE","6603","125668","C2P-CUAJIM-125668-6603-FIJA","5"
"C2PONIENTE","13754","13754","C2P-SOTELO-13754-13754-PTZ","5"
"C2PONIENTE","9319","114293","C2P-CHAPUL-114293-9319-FIJA","5"
"C2PONIENTE","3074","105622","C2P-CHAPUL-105622-3074-FIJA","5"
"C2PONIENTE","12571","128282","C2P-SANANG-128282-12571-FIJA","5"
"C2PONIENTE","3024","105487","C2P-TACUBA-105487-3024-FIJA","5"
"C2PONIENTE","13681","128529","C2P-TACUBA-128529-13681-FIJA","5"
"C2PONIENTE","7416","113059","C2P-TACUBA-113059-7416-FIJA","5"
"C2PONIENTE","7416","113058","C2P-TACUBA-113058-7416-FIJA","5"
"C2PONIENTE","352","100940","C2P-CLAVER-100940-352-FIJA","5"
"C2PONIENTE","7353","112957","C2P-TACUBA-112957-7353-FIJA","5"
"C2PONIENTE","7373","112977","C2P-TACUBA-112977-7373-FIJA","5"
"C2PONIENTE","5801","5801","C2P-ELYAQU-5801-5801-PTZ","5"
"C2PONIENTE","4626","108317","C2P-HORMIG-108317-4626-FIJA","5"
"C2PONIENTE","5798","110593","C2P-CUAJIM-110593-5798-FIJA","5"
"C2PONIENTE","833","102169","C2P-TACUBA-102169-833-FIJA","5"
"C2PONIENTE","3216","3216","C2P-POLANC-3216-3216-PTZ","5"
"C2PONIENTE","70","100161","C2P-TACUBA-100161-70-FIJA","5"
"C2PONIENTE","5819","110650","C2P-ELYAQU-110650-5819-FIJA","5"
"C2PONIENTE","3100","105702","C2P-TACUBA-105702-3100-FIJA","5"
"C2PONIENTE","7348","112940","C2P-CHAPUL-112940-7348-FIJA","5"
"C2PONIENTE","6000","111055","C2P-HORMIG-111055-6000-FIJA","5"
"C2PONIENTE","1740","1740","C2P-TACUBA-1740-1740-PTZ","5"
"C2PONIENTE","6325","6325","C2P-SANANG-6325-6325-PTZ","5"
"C2PONIENTE","3072","105616","C2P-SOTELO-105616-3072-FIJA","5"
"C2PONIENTE","7392","113017","C2P-TACUBA-113017-7392-FIJA","5"
"C2PONIENTE","7373","112978","C2P-TACUBA-112978-7373-FIJA","5"
"C2PONIENTE","1267","102987","C2P-HORMIG-102987-1267-FIJA","5"
"C2PONIENTE","4590","108227","C2P-HORMIG-108227-4590-FIJA","5"
"C2PONIENTE","4576","108190","C2P-CLAVER-108190-4576-FIJA","5"
"C2PONIENTE","3103","3103","C2P-POLANC-3103-3103-PTZ","5"
"C2PONIENTE","313","100849","C2P-HORMIG-100849-313-FIJA","5"
"C2PONIENTE","17276","114707","C2P-SOTELO-114707-17276-FIJA","5"
"C2PONIENTE","861","861","C2P-TACUBA-861-861-PTZ","5"
"C2PONIENTE","191","191","C2P-LARAZA-191-191-PTZ","5"
"C2PONIENTE","19","100033","C2P-CUITLA-100033-19-FIJA","5"
"C2PONIENTE","6367","111468","C2P-LARAZA-111468-6367-FIJA","5"
"C2PONIENTE","302","100806","C2P-HORMIG-100806-302-FIJA","5"
"C2PONIENTE","6431","6431","C2P-CLAVER-6431-6431-PTZ","5"
"C2PONIENTE","1256","102950","C2P-SANTAF-102950-1256-FIJA","5"
"C2PONIENTE","17279","114718","C2P-TACUBA-114718-17279-FIJA","5"
"C2PONIENTE","3027","105498","C2P-TACUBA-105498-3027-FIJA","5"
"C2PONIENTE","6443","6443","C2P-HORMIG-6443-6443-PTZ","5"
"C2PONIENTE","3148","3148","C2P-TACUBA-3148-3148-PTZ","5"
"C2PONIENTE","310","310","C2P-HORMIG-310-310-PTZ","5"
"C2PONIENTE","7378","112995","C2P-CHAPUL-112995-7378-FIJA","5"
"C2PONIENTE","5940","5940","C2P-ELYAQU-5940-5940-PTZ","5"
"C2PONIENTE","4532","4532","C2P-ALPES-4532-4532-PTZ","5"
"C2PONIENTE","320","320","C2P-HORMIG-320-320-PTZ","5"
"C2PONIENTE","303","100810","C2P-HORMIG-100810-303-FIJA","5"
"C2PONIENTE","3192","105960","C2P-CHAPUL-105960-3192-FIJA","5"
"C2PONIENTE","1263","102976","C2P-HORMIG-102976-1263-FIJA","5"
"C2PONIENTE","4576","108191","C2P-CLAVER-108191-4576-FIJA","5"
"C2PONIENTE","5813","125216","C2P-CUAJIM-125216-5813-FIJA","5"
"C2PONIENTE","5827","5827","C2P-ELYAQU-5827-5827-PTZ","5"
"C2PONIENTE","1249","1249","C2P-SANTAF-1249-1249-PTZ","5"
"C2PONIENTE","4580","4580","C2P-CLAVER-4580-4580-PTZ","5"
"C2PONIENTE","826","102147","C2P-TACUBA-102147-826-FIJA","5"
"C2PONIENTE","3251","3251","C2P-CHAPUL-3251-3251-PTZ","5"
"C2PONIENTE","861","102251","C2P-TACUBA-102251-861-FIJA","5"
"C2PONIENTE","370","100994","C2P-CUITLA-100994-370-FIJA","5"
"C2PONIENTE","7298","126021","C2P-SANJER-126021-7298-FIJA","5"
"C2PONIENTE","3171","105899","C2P-TACUBA-105899-3171-FIJA","5"
"C2PONIENTE","12853","115147","C2P-CLAVER-115147-12853-FIJA","5"
"C2PONIENTE","3069","3069","C2P-TACUBA-3069-3069-PTZ","5"
"C2PONIENTE","6443","111599","C2P-HORMIG-111599-6443-FIJA","5"
"C2PONIENTE","3077","105632","C2P-POLANC-105632-3077-FIJA","5"
"C2PONIENTE","5886","110839","C2P-CUAJIM-110839-5886-FIJA","5"
"C2PONIENTE","288","100765","C2P-SANANG-100765-288-FIJA","5"
"C2PONIENTE","3103","105710","C2P-POLANC-105710-3103-FIJA","5"
"C2PONIENTE","4590","4590","C2P-HORMIG-4590-4590-PTZ","5"
"C2PONIENTE","5793","110581","C2P-CUAJIM-110581-5793-FIJA","5"
"C2PONIENTE","6380","6380","C2P-CUITLA-6380-6380-PTZ","5"
"C2PONIENTE","7346","112930","C2P-TACUBA-112930-7346-FIJA","5"
"C2PONIENTE","841","102194","C2P-TACUBA-102194-841-FIJA","5"
"C2PONIENTE","320","100879","C2P-HORMIG-100879-320-FIJA","5"
"C2PONIENTE","5888","110842","C2P-CUAJIM-110842-5888-FIJA","5"
"C2PONIENTE","60","60","C2P-ALPES-60-60-PTZ","5"
"C2PONIENTE","3055","105565","C2P-TACUBA-105565-3055-FIJA","5"
"C2PONIENTE","51","100106","C2P-POLANC-100106-51-FIJA","5"
"C2PONIENTE","7840","7840","C2P-CHAPUL-7840-7840-PTZ","5"
"C2PONIENTE","3214","3214","C2P-TACUBA-3214-3214-PTZ","5"
"C2PONIENTE","7347","112935","C2P-TACUBA-112935-7347-FIJA","5"
"C2PONIENTE","4430","124646","C2P-PLATER-124646-4430-FIJA","5"
"C2PONIENTE","3077","105631","C2P-POLANC-105631-3077-FIJA","5"
"C2PONIENTE","304","100815","C2P-HORMIG-100815-304-FIJA","5"
"C2PONIENTE","848","848","C2P-TACUBA-848-848-PTZ","5"
"C2PONIENTE","840","840","C2P-TACUBA-840-840-PTZ","5"
"C2PONIENTE","6631","125712","C2P-ELYAQU-125712-6631-FIJA","5"
"C2PONIENTE","7348","112939","C2P-CHAPUL-112939-7348-FIJA","5"
"C2PONIENTE","9288","114246","C2P-HORMIG-114246-9288-FIJA","5"
"C2PONIENTE","12521","121100","C2P-PLATER-121100-12521-FIJA","5"
"C2PONIENTE","4480","4480","C2P-SANTAF-4480-4480-PTZ","5"
"C2PONIENTE","381","101030","C2P-LARAZA-101030-381-FIJA","5"
"C2PONIENTE","7298","126022","C2P-SANJER-126022-7298-FIJA","5"
"C2PONIENTE","832","832","C2P-TACUBA-832-832-PTZ","5"
"C2PONIENTE","17276","114705","C2P-SOTELO-114705-17276-FIJA","5"
"C2PONIENTE","7869","7869","C2P-CHAPUL-7869-7869-PTZ","5"
"C2PONIENTE","3157","105846","C2P-CHAPUL-105846-3157-FIJA","5"
"C2PONIENTE","3205","106006","C2P-POLANC-106006-3205-FIJA","5"
"C2PONIENTE","1707","1707","C2P-TACUBA-1707-1707-PTZ","5"
"C2PONIENTE","3081","123916","C2P-CHAPUL-123916-3081-FIJA","5"
"C2PONIENTE","3131","105772","C2P-POLANC-105772-3131-FIJA","5"
"C2PONIENTE","304","100814","C2P-HORMIG-100814-304-FIJA","5"
"C2PONIENTE","1256","1256","C2P-SANTAF-1256-1256-PTZ","5"
"C2PONIENTE","6631","125714","C2P-ELYAQU-125714-6631-FIJA","5"
"C2PONIENTE","362","100972","C2P-CUITLA-100972-362-FIJA","5"
"C2PONIENTE","6000","6000","C2P-HORMIG-6000-6000-PTZ","5"
"C2PONIENTE","13681","128528","C2P-TACUBA-128528-13681-FIJA","5"
"C2PONIENTE","3252","106127","C2P-CHAPUL-106127-3252-FIJA","5"
"C2PONIENTE","6628","111903","C2P-CUAJIM-111903-6628-FIJA","5"
"C2PONIENTE","3061","105585","C2P-CHAPUL-105585-3061-FIJA","5"
"C2PONIENTE","381","101032","C2P-LARAZA-101032-381-FIJA","5"
"C2PONIENTE","9319","114294","C2P-CHAPUL-114294-9319-FIJA","5"
"C2PONIENTE","3044","3044","C2P-TACUBA-3044-3044-PTZ","5"
"C2PONIENTE","4636","108343","C2P-CLAVER-108343-4636-FIJA","5"
"C2PONIENTE","5480","119419","C2P-PLATER-119419-5480-FIJA","5"
"C2PONIENTE","3023","105484","C2P-TACUBA-105484-3023-FIJA","5"
"C2PONIENTE","6000","111054","C2P-HORMIG-111054-6000-FIJA","5"
"C2PONIENTE","842","102199","C2P-TACUBA-102199-842-FIJA","5"
"C2PONIENTE","12521","121097","C2P-PLATER-121097-12521-FIJA","5"
"C2PONIENTE","832","102165","C2P-TACUBA-102165-832-FIJA","5"
"C2PONIENTE","7376","112987","C2P-SOTELO-112987-7376-FIJA","5"
"C2PONIENTE","7384","113009","C2P-TACUBA-113009-7384-FIJA","5"
"C2PONIENTE","5883","110829","C2P-CUAJIM-110829-5883-FIJA","5"
"C2PONIENTE","304","100816","C2P-HORMIG-100816-304-FIJA","5"
"C2PONIENTE","1524","103466","C2P-TACUBA-103466-1524-FIJA","5"
"C2PONIENTE","13487","13487","C2P-TACUBA-13487-13487-PTZ","5"
"C2PONIENTE","826","102145","C2P-TACUBA-102145-826-FIJA","5"
"C2PONIENTE","1520","103449","C2P-SOTELO-103449-1520-FIJA","5"
"C2PONIENTE","3072","105613","C2P-SOTELO-105613-3072-FIJA","5"
"C2PONIENTE","7840","113437","C2P-CHAPUL-113437-7840-FIJA","5"
"C2PONIENTE","3256","106137","C2P-CHAPUL-106137-3256-FIJA","5"
"C2PONIENTE","5667","110420","C2P-ALPES-110420-5667-FIJA","5"
"C2PONIENTE","4579","4579","C2P-CLAVER-4579-4579-PTZ","5"
"C2PONIENTE","12718","121348","C2P-PLATER-121348-12718-FIJA","5"
"C2PONIENTE","863","863","C2P-TACUBA-863-863-PTZ","5"
"C2PONIENTE","315","315","C2P-HORMIG-315-315-PTZ","5"
"C2PONIENTE","3250","106117","C2P-CHAPUL-106117-3250-FIJA","5"
"C2PONIENTE","5828","110675","C2P-CUAJIM-110675-5828-FIJA","5"
"C2PONIENTE","378","101018","C2P-LARAZA-101018-378-FIJA","5"
"C2PONIENTE","6413","122255","C2P-HORMIG-122255-6413-FIJA","5"
"C2PONIENTE","7931","113658","C2P-POLANC-113658-7931-FIJA","5"
"C2PONIENTE","17279","114719","C2P-TACUBA-114719-17279-FIJA","5"
"C2PONIENTE","5884","110836","C2P-CUAJIM-110836-5884-FIJA","5"
"C2PONIENTE","830","102157","C2P-TACUBA-102157-830-FIJA","5"
"C2PONIENTE","3155","105844","C2P-POLANC-105844-3155-FIJA","5"
"C2PONIENTE","6396","6396","C2P-CUITLA-6396-6396-PTZ","5"
"C2PONIENTE","5884","5884","C2P-CUAJIM-5884-5884-PTZ","5"
"C2PONIENTE","6443","111600","C2P-HORMIG-111600-6443-FIJA","5"
"C2PONIENTE","7361","7361","C2P-TACUBA-7361-7361-PTZ","5"
"C2PONIENTE","1739","103855","C2P-TACUBA-103855-1739-FIJA","5"
"C2PONIENTE","5836","110696","C2P-ELYAQU-110696-5836-FIJA","5"
"C2PONIENTE","7926","113648","C2P-POLANC-113648-7926-FIJA","5"
"C2PONIENTE","6000","111056","C2P-HORMIG-111056-6000-FIJA","5"
"C2PONIENTE","5819","110652","C2P-ELYAQU-110652-5819-FIJA","5"
"C2PONIENTE","325","325","C2P-CLAVER-325-325-PTZ","5"
"C2PONIENTE","311","100841","C2P-HORMIG-100841-311-FIJA","5"
"C2PONIENTE","95","100242","C2P-CHAPUL-100242-95-FIJA","5"
"C2PONIENTE","7351","112952","C2P-TACUBA-112952-7351-FIJA","5"
"C2PONIENTE","4537","108096","C2P-ALPES-108096-4537-FIJA","5"
"C2PONIENTE","867","867","C2P-TACUBA-867-867-PTZ","5"
"C2PONIENTE","7375","112982","C2P-TACUBA-112982-7375-FIJA","5"
"C2PONIENTE","3252","3252","C2P-CHAPUL-3252-3252-PTZ","5"
"C2PONIENTE","310","100839","C2P-HORMIG-100839-310-FIJA","5"
"C2PONIENTE","5795","5795","C2P-CUAJIM-5795-5795-PTZ","5"
"C2PONIENTE","7378","7378","C2P-CHAPUL-7378-7378-PTZ","5"
"C2PONIENTE","4103","124394","C2P-SANJER-124394-4103-FIJA","5"
"C2PONIENTE","12450","115135","C2P-SANANG-115135-12450-FIJA","5"
"C2PONIENTE","5894","110856","C2P-ELYAQU-110856-5894-FIJA","5"
"C2PONIENTE","3133","105779","C2P-CHAPUL-105779-3133-FIJA","5"
"C2PONIENTE","6396","111508","C2P-CUITLA-111508-6396-FIJA","5"
"C2PONIENTE","311","100844","C2P-HORMIG-100844-311-FIJA","5"
"C2PONIENTE","6440","111593","C2P-HORMIG-111593-6440-FIJA","5"
"C2PONIENTE","362","100971","C2P-CUITLA-100971-362-FIJA","5"
"C2PONIENTE","4375","124617","C2P-PLATER-124617-4375-FIJA","5"
"C2PONIENTE","6610","111861","C2P-CUAJIM-111861-6610-FIJA","5"
"C2PONIENTE","3171","105898","C2P-TACUBA-105898-3171-FIJA","5"
"C2PONIENTE","866","102269","C2P-TACUBA-102269-866-FIJA","5"
"C2PONIENTE","6255","6255","C2P-SANTAF-6255-6255-PTZ","5"
"C2PONIENTE","6380","111485","C2P-CUITLA-111485-6380-FIJA","5"
"C2PONIENTE","6440","111596","C2P-HORMIG-111596-6440-FIJA","5"
"C2PONIENTE","4642","4642","C2P-CUITLA-4642-4642-PTZ","5"
"C2PONIENTE","9319","114296","C2P-CHAPUL-114296-9319-FIJA","5"
"C2PONIENTE","7872","7872","C2P-CHAPUL-7872-7872-PTZ","5"
"C2PONIENTE","7907","122384","C2P-POLANC-122384-7907-FIJA","5"
"C2PONIENTE","4124","124409","C2P-SANJER-124409-4124-FIJA","5"
"C2PONIENTE","852","852","C2P-CHAPUL-852-852-PTZ","5"
"C2PONIENTE","3095","123920","C2P-TACUBA-123920-3095-FIJA","5"
"C2PONIENTE","5868","110799","C2P-CUAJIM-110799-5868-FIJA","5"
"C2PONIENTE","7376","112985","C2P-SOTELO-112985-7376-FIJA","5"
"C2PONIENTE","6628","6628","C2P-CUAJIM-6628-6628-PTZ","5"
"C2PONIENTE","300","100797","C2P-HORMIG-100797-300-FIJA","5"
"C2PONIENTE","6380","111487","C2P-CUITLA-111487-6380-FIJA","5"
"C2PONIENTE","6609","111859","C2P-CUAJIM-111859-6609-FIJA","5"
"C2PONIENTE","7921","113638","C2P-CHAPUL-113638-7921-FIJA","5"
"C2PONIENTE","4532","108086","C2P-ALPES-108086-4532-FIJA","5"
"C2PONIENTE","6609","111857","C2P-CUAJIM-111857-6609-FIJA","5"
"C2PONIENTE","3216","106028","C2P-POLANC-106028-3216-FIJA","5"
"C2PONIENTE","3256","3256","C2P-CHAPUL-3256-3256-PTZ","5"
"C2PONIENTE","6373","111483","C2P-CUITLA-111483-6373-FIJA","5"
"C2PONIENTE","6444","111602","C2P-HORMIG-111602-6444-FIJA","5"
"C2PONIENTE","4092","124375","C2P-SANJER-124375-4092-FIJA","5"
"C2PONIENTE","1519","103448","C2P-TACUBA-103448-1519-FIJA","5"
"C2PONIENTE","302","100807","C2P-HORMIG-100807-302-FIJA","5"
"C2PONIENTE","4626","108319","C2P-HORMIG-108319-4626-FIJA","5"
"C2PONIENTE","5813","125218","C2P-CUAJIM-125218-5813-FIJA","5"
"C2PONIENTE","1256","102949","C2P-SANTAF-102949-1256-FIJA","5"
"C2PONIENTE","4120","127976","C2P-DINAMO-127976-4120-FIJA","5"
"C2PONIENTE","3171","3171","C2P-TACUBA-3171-3171-PTZ","5"
"C2PONIENTE","6402","111520","C2P-HORMIG-111520-6402-FIJA","5"
"C2PONIENTE","848","102217","C2P-TACUBA-102217-848-FIJA","5"
"C2PONIENTE","4310","107572","C2P-SANANG-107572-4310-FIJA","5"
"C2PONIENTE","3252","106125","C2P-CHAPUL-106125-3252-FIJA","5"
"C2PONIENTE","855","102240","C2P-SOTELO-102240-855-FIJA","5"
"C2PONIENTE","6373","111481","C2P-CUITLA-111481-6373-FIJA","5"
"C2PONIENTE","1522","103459","C2P-CHAPUL-103459-1522-FIJA","5"
"C2PONIENTE","7384","113010","C2P-TACUBA-113010-7384-FIJA","5"
"C2PONIENTE","841","102196","C2P-TACUBA-102196-841-FIJA","5"
"C2PONIENTE","1262","102970","C2P-CLAVER-102970-1262-FIJA","5"
"C2PONIENTE","3216","106027","C2P-POLANC-106027-3216-FIJA","5"
"C2PONIENTE","5965","110986","C2P-SANJER-110986-5965-FIJA","5"
"C2PONIENTE","7346","112929","C2P-TACUBA-112929-7346-FIJA","5"
"C2PONIENTE","3213","106020","C2P-TACUBA-106020-3213-FIJA","5"
"C2PONIENTE","17276","114706","C2P-SOTELO-114706-17276-FIJA","5"
"C2PONIENTE","310","100837","C2P-HORMIG-100837-310-FIJA","5"
"C2PONIENTE","7884","113547","C2P-CHAPUL-113547-7884-FIJA","5"
"C2PONIENTE","4588","4588","C2P-HORMIG-4588-4588-PTZ","5"
"C2PONIENTE","6285","111346","C2P-SANTAF-111346-6285-FIJA","5"
"C2PONIENTE","4577","108194","C2P-CLAVER-108194-4577-FIJA","5"
"C2PONIENTE","4513","108038","C2P-SANTAF-108038-4513-FIJA","5"
"C2PONIENTE","5899","5899","C2P-CUAJIM-5899-5899-PTZ","5"
"C2PONIENTE","310","100840","C2P-HORMIG-100840-310-FIJA","5"
"C2PONIENTE","352","352","C2P-CLAVER-352-352-PTZ","5"
"C2PONIENTE","3044","105542","C2P-TACUBA-105542-3044-FIJA","5"
"C2PONIENTE","7351","7351","C2P-TACUBA-7351-7351-PTZ","5"
"C2PONIENTE","7409","7409","C2P-TACUBA-7409-7409-PTZ","5"
"C2PONIENTE","5653","118589","C2P-ALPES-118589-5653-FIJA","5"
"C2PONIENTE","4114","124396","C2P-SANJER-124396-4114-FIJA","5"
"C2PONIENTE","6404","111521","C2P-HORMIG-111521-6404-FIJA","5"
"C2PONIENTE","841","102195","C2P-TACUBA-102195-841-FIJA","5"
"C2PONIENTE","3061","105588","C2P-CHAPUL-105588-3061-FIJA","5"
"C2PONIENTE","3023","3023","C2P-TACUBA-3023-3023-PTZ","5"
"C2PONIENTE","51","100108","C2P-POLANC-100108-51-FIJA","4"
"C2PONIENTE","7885","113552","C2P-CHAPUL-113552-7885-FIJA","4"
"C2PONIENTE","7840","113438","C2P-CHAPUL-113438-7840-FIJA","4"
"C2PONIENTE","3171","105897","C2P-TACUBA-105897-3171-FIJA","4"
"C2PONIENTE","9034","9034","C2P-PLATER-9034-9034-PTZ","4"
"C2PONIENTE","5821","110657","C2P-ELYAQU-110657-5821-FIJA","4"
"C2PONIENTE","3073","105618","C2P-CHAPUL-105618-3073-FIJA","4"
"C2PONIENTE","3027","105499","C2P-TACUBA-105499-3027-FIJA","4"
"C2PONIENTE","6352","111459","C2P-SANTAF-111459-6352-FIJA","4"
"C2PONIENTE","5802","5802","C2P-CUAJIM-5802-5802-PTZ","4"
"C2PONIENTE","5899","110867","C2P-CUAJIM-110867-5899-FIJA","4"
"C2PONIENTE","6632","111908","C2P-CUAJIM-111908-6632-FIJA","4"
"C2PONIENTE","4650","108387","C2P-HORMIG-108387-4650-FIJA","4"
"C2PONIENTE","5849","5849","C2P-ELYAQU-5849-5849-PTZ","4"
"C2PONIENTE","4317","107591","C2P-ALPES-107591-4317-FIJA","4"
"C2PONIENTE","9319","114295","C2P-CHAPUL-114295-9319-FIJA","4"
"C2PONIENTE","6396","111506","C2P-CUITLA-111506-6396-FIJA","4"
